"aca.fav","tea.party","state","race","income","sex","age","education","month","year","polling.org"
0,1,"TN","White","$20,000-$40,000","Male","65+","high school graduate","February","2012","Kaiser"
0,1,"NH","White","less than $20,000","Female","65+","some college","February","2012","Kaiser"
0,1,"GA","White","$75,000+","Male","65+","college graduate","February","2012","Kaiser"
0,0,"OH","White","$20,000-$40,000","Female","65+","high school graduate","February","2012","Kaiser"
1,0,"NC","White","$75,000+","Female","65+","postgraduate","February","2012","Kaiser"
0,1,"FL","White","$75,000+","Male","45-64","college graduate","February","2012","Kaiser"
0,1,"AL","White","$40,000-$75,000","Male","65+","college graduate","February","2012","Kaiser"
1,0,"OR","Other","$20,000-$40,000","Female","65+","some college","February","2012","Kaiser"
0,1,"TX","White","less than $20,000","Female","65+","less than a high school education","February","2012","Kaiser"
0,1,"AZ","White","$40,000-$75,000","Male","65+","some college","February","2012","Kaiser"
1,0,"IL","White","$75,000+","Female","65+","college graduate","February","2012","Kaiser"
0,0,"OK","White","$40,000-$75,000","Male","65+","high school graduate","February","2012","Kaiser"
1,0,"KY","White","$75,000+","Male","45-64","some college","February","2012","Kaiser"
1,0,"NC","Black","$75,000+","Male","30-44","postgraduate","February","2012","Kaiser"
NA,0,"NY","White",NA,"Male","65+","high school graduate","February","2012","Kaiser"
1,0,"NY","White","$40,000-$75,000","Female","30-44","college graduate","February","2012","Kaiser"
0,0,"NJ","White","$75,000+","Female","65+","postgraduate","February","2012","Kaiser"
0,0,"CT","White","$20,000-$40,000","Female","30-44","college graduate","February","2012","Kaiser"
0,1,"NY","White","$20,000-$40,000","Male","65+","high school graduate","February","2012","Kaiser"
1,0,"NH","White","$40,000-$75,000","Male","65+","some college","February","2012","Kaiser"
NA,0,"NY","White",NA,"Male","65+","college graduate","February","2012","Kaiser"
NA,0,"PA","White","less than $20,000","Female","65+","college graduate","February","2012","Kaiser"
1,0,"NJ","White","$75,000+","Female","45-64","high school graduate","February","2012","Kaiser"
0,0,"NY","White","$40,000-$75,000","Male","65+","some college","February","2012","Kaiser"
1,0,"IL","White","$75,000+","Female","30-44","college graduate","February","2012","Kaiser"
0,0,"KS","White","$20,000-$40,000","Male","45-64","college graduate","February","2012","Kaiser"
1,0,"MO","Black","$75,000+","Female","65+","college graduate","February","2012","Kaiser"
1,0,"MI","White","$75,000+","Male","45-64","college graduate","February","2012","Kaiser"
0,0,"IL","Other","$75,000+","Male","30-44","college graduate","February","2012","Kaiser"
0,1,"MO","White","$75,000+","Male","18-29","less than a high school education","February","2012","Kaiser"
1,0,"MO","Black","$40,000-$75,000","Male","45-64","some college","February","2012","Kaiser"
0,0,"CA","White","$75,000+","Male","65+","college graduate","February","2012","Kaiser"
0,1,"AR","White","$75,000+","Male","45-64","some college","February","2012","Kaiser"
0,0,"MI","White","$75,000+","Female","30-44","postgraduate","February","2012","Kaiser"
0,1,"MO","White","$20,000-$40,000","Male","65+","some college","February","2012","Kaiser"
1,0,"FL","Black","less than $20,000","Female","65+","high school graduate","February","2012","Kaiser"
NA,1,"FL","White","$75,000+","Male","45-64","postgraduate","February","2012","Kaiser"
0,1,"CA","White","$20,000-$40,000","Female","65+","some college","February","2012","Kaiser"
0,1,"KY","White","$40,000-$75,000","Male","45-64","college graduate","February","2012","Kaiser"
0,NA,"NJ","White","$75,000+","Male","45-64","some college","February","2012","Kaiser"
0,1,"GA","White","$40,000-$75,000","Male","45-64","college graduate","February","2012","Kaiser"
1,0,"NY","White","$75,000+","Male","30-44","postgraduate","February","2012","Kaiser"
0,1,"LA","White",NA,"Female","45-64","some college","February","2012","Kaiser"
0,0,"WI","White","$75,000+","Male","45-64","postgraduate","February","2012","Kaiser"
1,0,"IL","White","less than $20,000","Male","65+","less than a high school education","February","2012","Kaiser"
0,0,"IL","White","$75,000+","Female","45-64","postgraduate","February","2012","Kaiser"
1,0,"WI","White","less than $20,000","Female","45-64","college graduate","February","2012","Kaiser"
0,0,"VA","White","$75,000+","Female","30-44","college graduate","February","2012","Kaiser"
1,1,"FL","Hispanic","$75,000+","Male","45-64","some college","February","2012","Kaiser"
0,0,"FL","Hispanic","$75,000+","Male","30-44","postgraduate","February","2012","Kaiser"
1,0,"MS","White","less than $20,000","Male","45-64","some college","February","2012","Kaiser"
NA,0,"NC","White","$40,000-$75,000","Female","45-64","less than a high school education","February","2012","Kaiser"
0,1,"VA","White","$75,000+","Female","45-64","postgraduate","February","2012","Kaiser"
1,0,"NC","White",NA,"Male","45-64","college graduate","February","2012","Kaiser"
1,0,"CA","White","$20,000-$40,000","Female","65+","postgraduate","February","2012","Kaiser"
0,1,"CA","White","$75,000+","Female","65+","high school graduate","February","2012","Kaiser"
0,0,"VA","White","$75,000+","Female","30-44","college graduate","February","2012","Kaiser"
NA,0,"CA","Other","$75,000+","Male","65+","college graduate","February","2012","Kaiser"
0,0,"CT","White","$75,000+","Male","45-64","postgraduate","February","2012","Kaiser"
1,0,"MS","Black","$20,000-$40,000","Male","45-64","high school graduate","February","2012","Kaiser"
0,1,"MO","White",NA,"Female","65+","some college","February","2012","Kaiser"
0,0,"MN","White","$40,000-$75,000","Female","65+","college graduate","February","2012","Kaiser"
1,0,"MD","Black","$20,000-$40,000","Female","18-29","college graduate","February","2012","Kaiser"
0,1,"MO","White","$75,000+","Female","65+","some college","February","2012","Kaiser"
0,1,"MO","White","$40,000-$75,000","Female","45-64","some college","February","2012","Kaiser"
0,0,"TX","Hispanic","$75,000+","Male","65+","postgraduate","February","2012","Kaiser"
1,0,"CA","Black","$40,000-$75,000","Male","30-44","some college","February","2012","Kaiser"
1,0,"CA","White","$75,000+","Male","18-29","some college","February","2012","Kaiser"
1,1,"CA",NA,"$40,000-$75,000","Male","18-29","college graduate","February","2012","Kaiser"
0,0,"CA","White","$20,000-$40,000","Male","45-64","less than a high school education","February","2012","Kaiser"
NA,0,"CA","White","less than $20,000","Male","45-64","high school graduate","February","2012","Kaiser"
0,1,"MI","White","$75,000+","Female","65+","college graduate","February","2012","Kaiser"
0,1,"OH","White","less than $20,000","Male","65+","high school graduate","February","2012","Kaiser"
0,NA,"GA","White","$75,000+","Male","65+","some college","February","2012","Kaiser"
0,1,"NC","Hispanic","$75,000+","Female","65+","college graduate","February","2012","Kaiser"
NA,0,"TX","White","$20,000-$40,000","Female","65+","postgraduate","February","2012","Kaiser"
NA,0,"NY","White","less than $20,000","Female","65+","some college","February","2012","Kaiser"
1,0,"MA","Black","$20,000-$40,000","Female","65+","some college","February","2012","Kaiser"
0,0,"AL","White","$20,000-$40,000","Female","65+","some college","February","2012","Kaiser"
1,0,"OK","White","$20,000-$40,000","Female","65+","some college","February","2012","Kaiser"
0,1,"SC","White","$75,000+","Female","45-64","some college","February","2012","Kaiser"
0,1,"TX","White","$20,000-$40,000","Female","65+","high school graduate","February","2012","Kaiser"
0,1,"RI","White","$75,000+","Male","30-44","college graduate","February","2012","Kaiser"
1,0,"WA","White","$75,000+","Male","65+","college graduate","February","2012","Kaiser"
NA,0,"VA","White","$20,000-$40,000","Female","65+","high school graduate","February","2012","Kaiser"
1,0,"IN","White","$40,000-$75,000","Female","18-29","some college","February","2012","Kaiser"
1,0,"VA","White","$75,000+","Male","45-64","college graduate","February","2012","Kaiser"
1,0,"OH","Black","less than $20,000","Male","45-64","some college","February","2012","Kaiser"
0,1,"IN","White","$75,000+","Female","30-44","some college","February","2012","Kaiser"
1,0,"NY","Other","$40,000-$75,000","Female","45-64","postgraduate","February","2012","Kaiser"
1,0,"CA","White","$40,000-$75,000","Male","18-29","college graduate","February","2012","Kaiser"
0,0,"OH","Black","$20,000-$40,000","Male","45-64","high school graduate","February","2012","Kaiser"
0,1,"SC","White","$75,000+","Female","45-64","high school graduate","February","2012","Kaiser"
1,0,"FL","White","$75,000+","Male","45-64","college graduate","February","2012","Kaiser"
1,0,"MD","White","$75,000+","Female","30-44","college graduate","February","2012","Kaiser"
NA,0,"KY","White","$40,000-$75,000","Male","30-44","high school graduate","February","2012","Kaiser"
1,0,"CA","Hispanic","$20,000-$40,000","Male","45-64","high school graduate","February","2012","Kaiser"
1,0,"FL","Hispanic","less than $20,000","Male","30-44","high school graduate","February","2012","Kaiser"
1,0,"IN","White","$20,000-$40,000","Female","65+","some college","February","2012","Kaiser"
NA,1,"WI","White","$40,000-$75,000","Male","45-64","some college","February","2012","Kaiser"
1,0,"KS","White","$40,000-$75,000","Female","65+","high school graduate","February","2012","Kaiser"
NA,0,"MD","White","$75,000+","Female","65+","high school graduate","February","2012","Kaiser"
0,0,"OH","White","$20,000-$40,000","Female","65+","high school graduate","February","2012","Kaiser"
1,0,"NY","White","$20,000-$40,000","Female","65+","high school graduate","February","2012","Kaiser"
1,0,"GA","Black",NA,"Female","65+","high school graduate","February","2012","Kaiser"
0,1,"IN","White","$75,000+","Male","65+","postgraduate","February","2012","Kaiser"
0,0,"RI","White","$20,000-$40,000","Female","65+","college graduate","February","2012","Kaiser"
1,0,"PA","White","$20,000-$40,000","Female","65+","less than a high school education","February","2012","Kaiser"
0,1,"MO","White","$20,000-$40,000","Female","65+","high school graduate","February","2012","Kaiser"
1,0,"ND","White","$40,000-$75,000","Female","65+","postgraduate","February","2012","Kaiser"
1,0,"NM","White","less than $20,000","Female","65+","college graduate","February","2012","Kaiser"
1,0,"NC","White","$40,000-$75,000","Female","65+","postgraduate","February","2012","Kaiser"
1,0,"FL","White","$40,000-$75,000","Male","65+","some college","February","2012","Kaiser"
0,1,"NJ","White","$40,000-$75,000","Male","45-64","college graduate","February","2012","Kaiser"
0,0,"MA","White","$20,000-$40,000","Female","30-44","college graduate","February","2012","Kaiser"
1,0,"NY","White","$40,000-$75,000","Male","65+","some college","February","2012","Kaiser"
1,0,"NJ","White","$75,000+","Female","45-64","postgraduate","February","2012","Kaiser"
0,0,"PA","White","$40,000-$75,000","Male","30-44","college graduate","February","2012","Kaiser"
0,0,"ME","White","less than $20,000","Male","45-64","high school graduate","February","2012","Kaiser"
1,0,"WI","White","$40,000-$75,000","Female","45-64","postgraduate","February","2012","Kaiser"
0,0,"PA","White","$75,000+","Male","30-44","college graduate","February","2012","Kaiser"
1,0,"AL","Black","$40,000-$75,000","Male","30-44","some college","February","2012","Kaiser"
0,0,"VA","White","$75,000+","Male","45-64","college graduate","February","2012","Kaiser"
1,0,"GA","White","$20,000-$40,000","Male","18-29","high school graduate","February","2012","Kaiser"
0,0,"IA","White","$75,000+","Female","30-44","some college","February","2012","Kaiser"
NA,0,"KY","White","$20,000-$40,000","Female","65+","less than a high school education","February","2012","Kaiser"
0,1,"SC","White","$75,000+","Male","65+","postgraduate","February","2012","Kaiser"
0,0,"LA","White","$20,000-$40,000","Male","65+","high school graduate","February","2012","Kaiser"
NA,0,"NC","White","less than $20,000","Male","45-64","some college","February","2012","Kaiser"
1,0,"VA","Black","$20,000-$40,000","Male","65+","some college","February","2012","Kaiser"
0,0,"OK","White","$75,000+","Male","45-64","postgraduate","February","2012","Kaiser"
0,1,"AR",NA,NA,"Male","45-64","college graduate","February","2012","Kaiser"
0,1,"FL",NA,NA,"Female",NA,"high school graduate","February","2012","Kaiser"
1,0,"VA","White","$75,000+","Female","45-64","postgraduate","February","2012","Kaiser"
0,1,"FL","White","$75,000+","Male","45-64","less than a high school education","February","2012","Kaiser"
0,1,"MO","White","$75,000+","Male","45-64","college graduate","February","2012","Kaiser"
0,1,"MN","White","$40,000-$75,000","Male","65+","college graduate","February","2012","Kaiser"
0,0,"FL","White","$75,000+","Female","30-44","some college","February","2012","Kaiser"
0,0,"KS","White","less than $20,000","Male","65+","some college","February","2012","Kaiser"
0,1,"OH","White","$20,000-$40,000","Male","65+","some college","February","2012","Kaiser"
0,1,"RI",NA,NA,"Male","65+","high school graduate","February","2012","Kaiser"
1,0,"NY","White",NA,"Female","30-44","college graduate","February","2012","Kaiser"
0,0,"CT","White","$40,000-$75,000","Male","45-64","some college","February","2012","Kaiser"
0,1,"GA","White","$75,000+","Female","45-64","some college","February","2012","Kaiser"
1,0,"NJ","White","$75,000+","Male","45-64","some college","February","2012","Kaiser"
0,0,"CT","White","$40,000-$75,000","Male","45-64","some college","February","2012","Kaiser"
NA,0,"MA","White","$75,000+","Female","65+","college graduate","February","2012","Kaiser"
NA,NA,"ME","White","$40,000-$75,000","Male","30-44","high school graduate","February","2012","Kaiser"
0,1,"FL","White","$40,000-$75,000","Female","45-64","high school graduate","February","2012","Kaiser"
0,1,"NY","White","$75,000+","Female","30-44","high school graduate","February","2012","Kaiser"
0,0,"PA","White","$20,000-$40,000","Female","65+","high school graduate","February","2012","Kaiser"
0,1,"TN","White","$20,000-$40,000","Male","65+","some college","February","2012","Kaiser"
0,1,"NC","White","less than $20,000","Male","45-64","high school graduate","February","2012","Kaiser"
1,0,"FL","Black","$75,000+","Female","45-64","postgraduate","February","2012","Kaiser"
1,0,"ND","White","$40,000-$75,000","Female","45-64","college graduate","February","2012","Kaiser"
0,1,"TX","White","$75,000+","Male","45-64","college graduate","February","2012","Kaiser"
0,0,"NV","White","$40,000-$75,000","Male","30-44","postgraduate","February","2012","Kaiser"
NA,0,"AZ","White",NA,"Female","65+","college graduate","February","2012","Kaiser"
0,1,"CO","White","$75,000+","Male","45-64","college graduate","February","2012","Kaiser"
1,0,"NM","White","$40,000-$75,000","Male","65+","postgraduate","February","2012","Kaiser"
NA,1,"CA","White","$75,000+","Male","65+","postgraduate","February","2012","Kaiser"
1,0,"CO","White","$75,000+","Male","45-64","college graduate","February","2012","Kaiser"
1,0,"CA","White","$40,000-$75,000","Female","45-64","college graduate","February","2012","Kaiser"
1,NA,"AZ","White","$20,000-$40,000","Female","65+","high school graduate","February","2012","Kaiser"
1,0,"UT","White","$40,000-$75,000","Female","30-44","postgraduate","February","2012","Kaiser"
NA,0,"CA","White",NA,"Female","65+","college graduate","February","2012","Kaiser"
NA,1,"CA","Other","$20,000-$40,000","Male","18-29","college graduate","February","2012","Kaiser"
1,0,"CA","Hispanic","$75,000+","Male","65+","postgraduate","February","2012","Kaiser"
1,0,"CA","Other","$20,000-$40,000","Male","45-64","less than a high school education","February","2012","Kaiser"
0,0,"OR","White",NA,"Male","45-64","some college","February","2012","Kaiser"
1,0,"AL","Black","less than $20,000","Male","65+","high school graduate","February","2012","Kaiser"
1,0,"ME","White","$75,000+","Female","45-64","postgraduate","February","2012","Kaiser"
1,0,"PA","Other","less than $20,000","Male","30-44","some college","February","2012","Kaiser"
1,NA,"CA","Hispanic","less than $20,000","Female","30-44","less than a high school education","February","2012","Kaiser"
1,0,"ME","White","$75,000+","Male","65+","postgraduate","February","2012","Kaiser"
0,0,"PA","White","$75,000+","Male","45-64","high school graduate","February","2012","Kaiser"
NA,0,"AR","White","$75,000+","Female","45-64","high school graduate","February","2012","Kaiser"
1,0,"NY","White","$75,000+","Male","65+","postgraduate","February","2012","Kaiser"
0,1,"PA","White",NA,"Male","45-64","high school graduate","February","2012","Kaiser"
0,0,"CA","Hispanic","less than $20,000","Female","30-44","high school graduate","February","2012","Kaiser"
0,0,"SC","White","$40,000-$75,000","Female","65+","college graduate","February","2012","Kaiser"
NA,0,"MI","White",NA,"Female","45-64","some college","February","2012","Kaiser"
1,0,"OH","White","$75,000+","Female","45-64","postgraduate","February","2012","Kaiser"
0,0,"OK","White","$75,000+","Female","45-64","some college","February","2012","Kaiser"
0,0,"WI","White",NA,"Female","30-44","college graduate","February","2012","Kaiser"
0,0,"WI","White","$75,000+","Male","45-64","some college","February","2012","Kaiser"
1,0,"OH","White","$20,000-$40,000","Male","65+","high school graduate","February","2012","Kaiser"
0,0,"MI","White","$20,000-$40,000","Male","45-64","high school graduate","February","2012","Kaiser"
0,0,"OH","White","$75,000+","Male","65+","college graduate","February","2012","Kaiser"
0,1,"IN","White","$75,000+","Male","45-64","college graduate","February","2012","Kaiser"
1,0,"NY","White","$75,000+","Male","45-64","postgraduate","February","2012","Kaiser"
1,0,"HI","White","less than $20,000","Male","45-64","college graduate","February","2012","Kaiser"
1,0,"CA","Hispanic","$40,000-$75,000","Male","18-29","some college","February","2012","Kaiser"
0,1,"AZ","White","$75,000+","Male","30-44","college graduate","February","2012","Kaiser"
0,0,"UT","White","$40,000-$75,000","Male","30-44","postgraduate","February","2012","Kaiser"
1,0,"CA","White","$75,000+","Female","45-64","postgraduate","February","2012","Kaiser"
0,1,"CA","White","$75,000+","Male","30-44","some college","February","2012","Kaiser"
1,0,"CA","White","$75,000+","Female","45-64","college graduate","February","2012","Kaiser"
0,1,"NC","White","$75,000+","Male","18-29","college graduate","February","2012","Kaiser"
0,1,"MI","White","$75,000+","Male","45-64","high school graduate","February","2012","Kaiser"
0,0,"GA","Black","$20,000-$40,000","Male","30-44","high school graduate","February","2012","Kaiser"
NA,0,"OH","White","$75,000+","Female","45-64","college graduate","February","2012","Kaiser"
0,0,"FL","White",NA,"Male","65+","high school graduate","February","2012","Kaiser"
1,0,"TX","White","$40,000-$75,000","Female","65+","postgraduate","February","2012","Kaiser"
0,0,"SC","White",NA,"Male","18-29","less than a high school education","February","2012","Kaiser"
0,NA,"NC","White","$40,000-$75,000","Female","45-64","high school graduate","February","2012","Kaiser"
0,1,"IN","White",NA,"Male","45-64","some college","February","2012","Kaiser"
0,0,"MN","White","$40,000-$75,000","Male","30-44","college graduate","February","2012","Kaiser"
1,NA,"GA","White","less than $20,000","Female","65+","high school graduate","February","2012","Kaiser"
1,0,"GA","White","$40,000-$75,000","Male","65+","postgraduate","February","2012","Kaiser"
0,1,"AL","White","$75,000+","Female","45-64","high school graduate","February","2012","Kaiser"
1,0,"MI",NA,NA,"Female","45-64","college graduate","February","2012","Kaiser"
1,0,"DE","White","$75,000+","Female","45-64","college graduate","February","2012","Kaiser"
0,1,"VA","White","$40,000-$75,000","Male","65+","college graduate","February","2012","Kaiser"
0,NA,"OK","White","$20,000-$40,000","Female","65+","high school graduate","February","2012","Kaiser"
0,1,"CA","White",NA,"Male","30-44","some college","February","2012","Kaiser"
0,1,"CO","White","$75,000+","Female","30-44","postgraduate","February","2012","Kaiser"
0,NA,"MT","White","$40,000-$75,000","Male","30-44","college graduate","February","2012","Kaiser"
0,0,"CA","White","$75,000+","Male","30-44","college graduate","February","2012","Kaiser"
1,0,"CA","White","$20,000-$40,000","Female","45-64","less than a high school education","February","2012","Kaiser"
0,1,"CA","White","$75,000+","Male","45-64","college graduate","February","2012","Kaiser"
0,0,"CO","White","$75,000+","Male","30-44","some college","February","2012","Kaiser"
1,0,"UT","Hispanic","$20,000-$40,000","Female","45-64","high school graduate","February","2012","Kaiser"
1,0,"OR","Hispanic","$20,000-$40,000","Male","30-44","high school graduate","February","2012","Kaiser"
1,0,"CA","Hispanic","$20,000-$40,000","Male","30-44","less than a high school education","February","2012","Kaiser"
0,0,"MO","Black","$20,000-$40,000","Female","30-44","college graduate","February","2012","Kaiser"
NA,0,"FL","Hispanic","$20,000-$40,000","Male","45-64","less than a high school education","February","2012","Kaiser"
1,0,"NC","White","$20,000-$40,000","Female","65+","less than a high school education","February","2012","Kaiser"
1,0,"WV","White","$40,000-$75,000","Female","45-64","high school graduate","February","2012","Kaiser"
0,1,"NY","White","$40,000-$75,000","Female","65+","high school graduate","February","2012","Kaiser"
1,0,"FL","White","$40,000-$75,000","Female","45-64","college graduate","February","2012","Kaiser"
0,0,"GA","White","$20,000-$40,000","Female","45-64","some college","February","2012","Kaiser"
1,0,"NY","Black","$75,000+","Male","45-64","postgraduate","February","2012","Kaiser"
0,1,"VA","White","$40,000-$75,000","Male","65+","some college","February","2012","Kaiser"
1,0,"NY","Other","less than $20,000","Female","45-64","high school graduate","February","2012","Kaiser"
0,0,"OH","White","$40,000-$75,000","Male","30-44","postgraduate","February","2012","Kaiser"
0,0,"TN","White","$40,000-$75,000","Female","30-44","some college","February","2012","Kaiser"
1,0,"MN","White","$40,000-$75,000","Female","65+","postgraduate","February","2012","Kaiser"
1,0,"SD","Hispanic","$75,000+","Male","30-44","some college","February","2012","Kaiser"
0,0,"TX","White",NA,"Female","30-44","some college","February","2012","Kaiser"
0,0,"IA","White","$75,000+","Male","45-64","college graduate","February","2012","Kaiser"
0,0,"TX","Black",NA,"Female","65+","less than a high school education","February","2012","Kaiser"
0,1,"LA","White","$75,000+","Male","45-64","some college","February","2012","Kaiser"
0,0,"OR","White","$20,000-$40,000","Male","45-64","high school graduate","February","2012","Kaiser"
NA,0,"UT","White","$20,000-$40,000","Male","45-64","high school graduate","February","2012","Kaiser"
1,0,"CA","Hispanic","$75,000+","Male","30-44","college graduate","February","2012","Kaiser"
0,0,"FL","White","$75,000+","Male","65+","some college","February","2012","Kaiser"
1,0,"NC","Black","$40,000-$75,000","Female","45-64","college graduate","February","2012","Kaiser"
1,0,"PA","White","less than $20,000","Female","65+","high school graduate","February","2012","Kaiser"
0,1,"FL","White","$40,000-$75,000","Male","45-64","some college","February","2012","Kaiser"
1,0,"MI","White","$75,000+","Male","45-64","college graduate","February","2012","Kaiser"
1,0,"OH","White","$20,000-$40,000","Female","65+","high school graduate","February","2012","Kaiser"
0,0,"TN","White","$20,000-$40,000","Female","18-29","some college","February","2012","Kaiser"
1,1,"MI","White","$40,000-$75,000","Female","65+","high school graduate","February","2012","Kaiser"
1,1,"IN","White","$20,000-$40,000","Male","65+","high school graduate","February","2012","Kaiser"
1,0,"CT","White","$40,000-$75,000","Female","45-64","postgraduate","February","2012","Kaiser"
1,0,"MO","White","$75,000+","Male","45-64","some college","February","2012","Kaiser"
0,0,"PA","White","less than $20,000","Female","65+","high school graduate","February","2012","Kaiser"
0,0,"KY","Black","$20,000-$40,000","Male","45-64","high school graduate","February","2012","Kaiser"
NA,1,"MO","White","$40,000-$75,000","Male","65+","postgraduate","February","2012","Kaiser"
1,0,"LA","White","$40,000-$75,000","Female","65+","high school graduate","February","2012","Kaiser"
1,0,"LA","White","$20,000-$40,000","Male","30-44","college graduate","February","2012","Kaiser"
0,0,"MO","White","$40,000-$75,000","Female","45-64","postgraduate","February","2012","Kaiser"
0,0,"IA","White",NA,"Female","45-64","postgraduate","February","2012","Kaiser"
NA,0,"AR","Other","less than $20,000","Male","65+","less than a high school education","February","2012","Kaiser"
1,0,"HI","Other","less than $20,000","Female","45-64","some college","February","2012","Kaiser"
1,0,"SC","Black","$20,000-$40,000","Male","45-64","some college","February","2012","Kaiser"
0,0,"FL","White","$40,000-$75,000","Male","18-29","some college","February","2012","Kaiser"
1,NA,"NC","Hispanic","$40,000-$75,000","Male","30-44","some college","February","2012","Kaiser"
1,0,"CT","White","$40,000-$75,000","Female","65+","some college","February","2012","Kaiser"
0,0,"NY","White",NA,"Female","65+","high school graduate","February","2012","Kaiser"
1,0,"NJ","White","$40,000-$75,000","Female","65+","postgraduate","February","2012","Kaiser"
1,0,"WI","White","$75,000+","Female","45-64","some college","February","2012","Kaiser"
1,0,"KS","White","$40,000-$75,000","Female","65+","high school graduate","February","2012","Kaiser"
1,0,"TX","White","$75,000+","Female","30-44","some college","February","2012","Kaiser"
1,0,"CA","Black","$20,000-$40,000","Female","45-64","college graduate","February","2012","Kaiser"
NA,0,"NC","White","$75,000+","Female","65+","postgraduate","February","2012","Kaiser"
1,0,"PA","White",NA,"Female","65+","postgraduate","February","2012","Kaiser"
0,1,"FL","White","$20,000-$40,000","Female","65+","less than a high school education","February","2012","Kaiser"
0,1,"NY","White","$20,000-$40,000","Female","65+","some college","February","2012","Kaiser"
1,0,"OH","White","$20,000-$40,000","Female","65+","high school graduate","February","2012","Kaiser"
1,0,"FL","Black","$75,000+","Male","65+","high school graduate","February","2012","Kaiser"
0,0,"WV","White","$40,000-$75,000","Female","45-64","high school graduate","February","2012","Kaiser"
0,0,"NC","White","$75,000+","Female","18-29","college graduate","February","2012","Kaiser"
0,0,"WV","White","less than $20,000","Male","65+","high school graduate","February","2012","Kaiser"
0,0,"NY","White",NA,"Male","30-44","high school graduate","February","2012","Kaiser"
0,1,"VA","White","$20,000-$40,000","Female","65+","some college","February","2012","Kaiser"
0,1,"ME","White","$20,000-$40,000","Male","45-64","high school graduate","February","2012","Kaiser"
1,0,"GA","Black","less than $20,000","Male","45-64","high school graduate","February","2012","Kaiser"
1,0,"GA","Black","$75,000+","Male","45-64","college graduate","February","2012","Kaiser"
1,0,"RI","White","$40,000-$75,000","Female","65+","some college","February","2012","Kaiser"
NA,0,"IL","White","$75,000+","Female","65+","postgraduate","February","2012","Kaiser"
1,0,"NY","Black","$75,000+","Male","45-64","some college","February","2012","Kaiser"
1,0,"GA","Black","$40,000-$75,000","Female","65+","postgraduate","February","2012","Kaiser"
0,0,"IL","White","$75,000+","Male","45-64","college graduate","February","2012","Kaiser"
1,0,"OH","Black","$40,000-$75,000","Female","45-64","some college","February","2012","Kaiser"
1,1,"IL","White","less than $20,000","Female","65+","college graduate","February","2012","Kaiser"
1,0,"OH","White","less than $20,000","Female","45-64","some college","February","2012","Kaiser"
1,0,"TN","Black","$75,000+","Female","65+","college graduate","February","2012","Kaiser"
0,0,"WI","White","$75,000+","Male","30-44","postgraduate","February","2012","Kaiser"
0,0,"AL","White","less than $20,000","Female","65+","less than a high school education","February","2012","Kaiser"
0,1,"NE","White","$40,000-$75,000","Male","45-64","postgraduate","February","2012","Kaiser"
0,1,"TX","White",NA,"Female","45-64","high school graduate","February","2012","Kaiser"
1,0,"NV","White","less than $20,000","Male","30-44","postgraduate","February","2012","Kaiser"
0,0,"NC","White","$40,000-$75,000","Female","45-64","high school graduate","February","2012","Kaiser"
NA,0,"NC","White","$40,000-$75,000","Male","45-64","college graduate","February","2012","Kaiser"
1,0,"FL","White","$75,000+","Female","45-64","high school graduate","February","2012","Kaiser"
0,1,"FL","White",NA,"Female","65+","some college","February","2012","Kaiser"
0,0,"FL","White","$20,000-$40,000","Male","65+","less than a high school education","February","2012","Kaiser"
0,1,"MO","White","$40,000-$75,000","Female","65+","college graduate","February","2012","Kaiser"
1,0,"TX","White","$75,000+","Male","45-64","college graduate","February","2012","Kaiser"
0,0,"TX","White","$40,000-$75,000","Female","45-64","some college","February","2012","Kaiser"
0,1,"OK","Other","$40,000-$75,000","Female","65+","postgraduate","February","2012","Kaiser"
1,0,"OH","White","$75,000+","Male","65+","some college","February","2012","Kaiser"
NA,1,"PA","Other","$20,000-$40,000","Male","18-29","high school graduate","February","2012","Kaiser"
1,0,"KS","Black","$40,000-$75,000","Male","65+","high school graduate","February","2012","Kaiser"
1,0,"TX","White","$75,000+","Female","45-64","postgraduate","February","2012","Kaiser"
1,0,"TX","Black","$75,000+","Male","45-64","high school graduate","February","2012","Kaiser"
1,0,"ID","White","$40,000-$75,000","Male","45-64","postgraduate","February","2012","Kaiser"
0,0,"HI","Other","$75,000+","Male","45-64","high school graduate","February","2012","Kaiser"
1,0,"CA","White","$75,000+","Male","45-64","postgraduate","February","2012","Kaiser"
0,1,"CA","White","$75,000+","Female","45-64","college graduate","February","2012","Kaiser"
0,0,"CA","White","less than $20,000","Female","65+","some college","February","2012","Kaiser"
0,0,"CA","White","$75,000+","Female","45-64","some college","February","2012","Kaiser"
0,0,"CA","White",NA,"Male","65+","college graduate","February","2012","Kaiser"
0,1,"CA","Hispanic","$75,000+","Female","45-64","college graduate","February","2012","Kaiser"
1,0,"NJ","White","$40,000-$75,000","Male","65+","postgraduate","February","2012","Kaiser"
1,0,"VT","White","$75,000+","Female","65+","postgraduate","February","2012","Kaiser"
0,1,"NC","Hispanic","$75,000+","Female","65+","postgraduate","February","2012","Kaiser"
1,0,"MI","White","$75,000+","Female","45-64","college graduate","February","2012","Kaiser"
NA,0,"IL","Black","less than $20,000","Female","65+","some college","February","2012","Kaiser"
0,0,"WI","White","$40,000-$75,000","Male","45-64","some college","February","2012","Kaiser"
0,0,"IN","White","$40,000-$75,000","Female","30-44","high school graduate","February","2012","Kaiser"
