"aca.fav","tea.party","state","race","income","sex","age","education","month","year","polling.org"
NA,0,"CA","White","less than $20,000","Male","65+","college graduate","March","2012","Kaiser"
0,0,"AZ","White","$20,000-$40,000","Male","30-44","postgraduate","March","2012","Kaiser"
NA,0,"WA","White","less than $20,000","Male","18-29","some college","March","2012","Kaiser"
1,0,"CA","Black","$75,000+","Male","65+","postgraduate","March","2012","Kaiser"
1,0,"CA","Hispanic","$75,000+","Male","45-64","postgraduate","March","2012","Kaiser"
1,1,"OR","White","less than $20,000","Female","45-64","high school graduate","March","2012","Kaiser"
1,0,"WA","White","$75,000+","Male","45-64","high school graduate","March","2012","Kaiser"
0,1,"CA","White","$40,000-$75,000","Male","18-29","college graduate","March","2012","Kaiser"
1,0,"CA","White","$40,000-$75,000","Female","65+","some college","March","2012","Kaiser"
0,1,"CA","White",NA,"Female","65+","some college","March","2012","Kaiser"
1,0,"CA","White","$40,000-$75,000","Male","45-64","some college","March","2012","Kaiser"
1,0,"WA","White",NA,"Female","65+","postgraduate","March","2012","Kaiser"
1,0,"CA","White","$40,000-$75,000","Female","65+","college graduate","March","2012","Kaiser"
1,0,"CA","White","$75,000+","Male","45-64","postgraduate","March","2012","Kaiser"
1,NA,"CA","Hispanic",NA,"Male","30-44","less than a high school education","March","2012","Kaiser"
1,0,"VA","White","$40,000-$75,000","Male","45-64","postgraduate","March","2012","Kaiser"
0,NA,"MA","White","$75,000+","Male","45-64","college graduate","March","2012","Kaiser"
1,0,"GA","White",NA,"Female","65+","college graduate","March","2012","Kaiser"
0,1,"CT","White","$75,000+","Female","45-64","college graduate","March","2012","Kaiser"
1,0,"CT","White","$40,000-$75,000","Female","65+","postgraduate","March","2012","Kaiser"
1,0,"ME","White","$40,000-$75,000","Female","45-64","college graduate","March","2012","Kaiser"
0,1,"GA","White",NA,"Female","65+","high school graduate","March","2012","Kaiser"
0,1,"NC","White","$20,000-$40,000","Female","30-44","high school graduate","March","2012","Kaiser"
0,0,"MA","White","$20,000-$40,000","Female","65+","college graduate","March","2012","Kaiser"
1,0,"NH","White","$75,000+","Male","45-64","postgraduate","March","2012","Kaiser"
0,0,"CT","White","less than $20,000","Female","65+","college graduate","March","2012","Kaiser"
0,1,"MD","White","$75,000+","Male","65+","some college","March","2012","Kaiser"
NA,0,"NY","White","$40,000-$75,000","Male","45-64","some college","March","2012","Kaiser"
0,0,"PA","White",NA,"Female","30-44","some college","March","2012","Kaiser"
0,0,"NJ","White","$75,000+","Female","30-44","postgraduate","March","2012","Kaiser"
1,NA,"PA","Other","$20,000-$40,000","Female","45-64","less than a high school education","March","2012","Kaiser"
1,0,"NY","Hispanic","$40,000-$75,000","Female","45-64","high school graduate","March","2012","Kaiser"
1,0,"PA","Hispanic","less than $20,000","Female","65+","less than a high school education","March","2012","Kaiser"
0,1,"VA","White","$75,000+","Male","45-64","high school graduate","March","2012","Kaiser"
1,0,"NC","Black",NA,"Female","65+","some college","March","2012","Kaiser"
1,0,"VA","White","$75,000+","Female","30-44","postgraduate","March","2012","Kaiser"
1,0,"FL","White","$40,000-$75,000","Female","45-64","postgraduate","March","2012","Kaiser"
NA,0,"GA","White","$20,000-$40,000","Female","65+","high school graduate","March","2012","Kaiser"
0,1,"MD","White","$75,000+","Female","30-44","postgraduate","March","2012","Kaiser"
0,1,"TX",NA,"$75,000+","Male","30-44","postgraduate","March","2012","Kaiser"
0,1,"GA","White","$40,000-$75,000","Male","65+","some college","March","2012","Kaiser"
0,1,"TX","Black","less than $20,000","Female","65+","high school graduate","March","2012","Kaiser"
1,0,"IL","White","$75,000+","Female","45-64","postgraduate","March","2012","Kaiser"
1,0,"TX","Black","$75,000+","Male","45-64","postgraduate","March","2012","Kaiser"
0,0,"ME","White","$20,000-$40,000","Female","65+","high school graduate","March","2012","Kaiser"
0,1,"GA","White","$75,000+","Male","45-64","college graduate","March","2012","Kaiser"
1,0,"TX","White","$20,000-$40,000","Male","30-44","college graduate","March","2012","Kaiser"
1,1,"TX","Hispanic","less than $20,000","Male","30-44","less than a high school education","March","2012","Kaiser"
1,0,"FL","White","$75,000+","Male","65+","postgraduate","March","2012","Kaiser"
1,0,"IN","White","$40,000-$75,000","Male","65+","high school graduate","March","2012","Kaiser"
0,0,"NH","White","$75,000+","Male","45-64","college graduate","March","2012","Kaiser"
0,1,"TX","White",NA,"Female","45-64","some college","March","2012","Kaiser"
1,0,"OK","White","less than $20,000","Female","65+","high school graduate","March","2012","Kaiser"
0,1,"OK","White","$40,000-$75,000","Female","45-64","high school graduate","March","2012","Kaiser"
1,0,"NY","Hispanic","$40,000-$75,000","Female","30-44","postgraduate","March","2012","Kaiser"
1,0,"CA","White",NA,"Female","45-64","postgraduate","March","2012","Kaiser"
1,0,"TX","White","less than $20,000","Female","45-64","college graduate","March","2012","Kaiser"
NA,0,"TX","White",NA,"Female","45-64","college graduate","March","2012","Kaiser"
1,0,"IL","White","$75,000+","Female","65+","some college","March","2012","Kaiser"
0,0,"AZ","Hispanic","$40,000-$75,000","Male","45-64","some college","March","2012","Kaiser"
0,1,"TX","White","less than $20,000","Male","65+","some college","March","2012","Kaiser"
1,0,"AR","White","less than $20,000","Female","45-64","less than a high school education","March","2012","Kaiser"
0,1,"LA","White","$75,000+","Female","45-64","some college","March","2012","Kaiser"
1,0,"IL","White",NA,"Male","45-64","postgraduate","March","2012","Kaiser"
0,0,"TX","White",NA,"Male","45-64","postgraduate","March","2012","Kaiser"
0,1,"AR","White","$40,000-$75,000","Female","45-64","college graduate","March","2012","Kaiser"
0,0,"ID","White",NA,"Female","45-64","some college","March","2012","Kaiser"
1,0,"FL","Black",NA,"Male","18-29","some college","March","2012","Kaiser"
1,0,"TX","White","$75,000+","Female","65+","some college","March","2012","Kaiser"
1,1,"MO","White","$40,000-$75,000","Female","45-64","college graduate","March","2012","Kaiser"
0,1,"MO","White","$40,000-$75,000","Female","65+","high school graduate","March","2012","Kaiser"
0,0,"MO","White",NA,"Male","65+","some college","March","2012","Kaiser"
1,0,"NC","White","less than $20,000","Male","45-64","less than a high school education","March","2012","Kaiser"
0,0,"IA","White","$20,000-$40,000","Male","65+","postgraduate","March","2012","Kaiser"
0,0,"ID","White",NA,"Male","45-64","some college","March","2012","Kaiser"
0,0,"UT","White",NA,"Male","45-64","postgraduate","March","2012","Kaiser"
1,1,"KS","White","$40,000-$75,000","Male","45-64","high school graduate","March","2012","Kaiser"
1,0,"IA","White","$75,000+","Male","45-64","college graduate","March","2012","Kaiser"
NA,0,"MO","Black","less than $20,000","Male","45-64","less than a high school education","March","2012","Kaiser"
0,0,"MN","White","$40,000-$75,000","Female","65+","high school graduate","March","2012","Kaiser"
0,0,"TN","White","$20,000-$40,000","Female","45-64","some college","March","2012","Kaiser"
NA,0,"KY","White","$40,000-$75,000","Male","45-64","high school graduate","March","2012","Kaiser"
1,0,"MO","White","$75,000+","Female","45-64","college graduate","March","2012","Kaiser"
0,NA,"CO","White","$75,000+","Female","45-64","postgraduate","March","2012","Kaiser"
1,0,"MO","White","$20,000-$40,000","Female","45-64","college graduate","March","2012","Kaiser"
0,1,"MO","White","$40,000-$75,000","Female","30-44","postgraduate","March","2012","Kaiser"
0,1,"MN","White","$20,000-$40,000","Male","65+","high school graduate","March","2012","Kaiser"
0,0,"NY","White","less than $20,000","Male","65+","high school graduate","March","2012","Kaiser"
1,0,"TN","White","$20,000-$40,000","Female","45-64","some college","March","2012","Kaiser"
0,0,"TN","White","$20,000-$40,000","Female","65+","college graduate","March","2012","Kaiser"
NA,0,"KY","White","$20,000-$40,000","Female","45-64","high school graduate","March","2012","Kaiser"
1,0,"KY","White","$40,000-$75,000","Female","65+","college graduate","March","2012","Kaiser"
0,0,"PA","White",NA,"Female","18-29","college graduate","March","2012","Kaiser"
NA,0,"KY","White","$20,000-$40,000","Female","45-64","less than a high school education","March","2012","Kaiser"
0,1,"CA","White","$75,000+","Female","45-64","postgraduate","March","2012","Kaiser"
0,1,"KY","White","$40,000-$75,000","Female","45-64","college graduate","March","2012","Kaiser"
0,0,"AL","White","$75,000+","Male","30-44","college graduate","March","2012","Kaiser"
0,1,"VA","White","$20,000-$40,000","Male","65+","less than a high school education","March","2012","Kaiser"
1,1,"TN","White","$20,000-$40,000","Female","30-44","high school graduate","March","2012","Kaiser"
0,0,"MS","White","$20,000-$40,000","Female","65+","college graduate","March","2012","Kaiser"
1,NA,"NY","White",NA,"Male","30-44",NA,"March","2012","Kaiser"
1,0,"VA","White","$75,000+","Male","30-44","postgraduate","March","2012","Kaiser"
1,0,"IL","White","$20,000-$40,000","Female","65+","college graduate","March","2012","Kaiser"
0,0,"WI","Other","$40,000-$75,000","Female","45-64","college graduate","March","2012","Kaiser"
0,0,"AZ","White","$75,000+","Male","45-64","postgraduate","March","2012","Kaiser"
0,0,"PA","White","$75,000+","Female","45-64","some college","March","2012","Kaiser"
0,0,"CO","White","$40,000-$75,000","Male","30-44","some college","March","2012","Kaiser"
NA,NA,"TX","Other","$75,000+","Male","45-64","college graduate","March","2012","Kaiser"
0,0,"IN","White","less than $20,000","Male","45-64","high school graduate","March","2012","Kaiser"
0,0,"UT","White",NA,"Male","30-44","postgraduate","March","2012","Kaiser"
0,0,"IL","White","$40,000-$75,000","Female","45-64","postgraduate","March","2012","Kaiser"
0,0,"MI","White","$40,000-$75,000","Male","45-64","high school graduate","March","2012","Kaiser"
1,0,"OH","Black","$40,000-$75,000","Female","65+","some college","March","2012","Kaiser"
0,0,"WA","White","$75,000+","Female","45-64","college graduate","March","2012","Kaiser"
1,0,"PA","White","$75,000+","Male","45-64","college graduate","March","2012","Kaiser"
1,0,"CA","Hispanic","$20,000-$40,000","Female","18-29","some college","March","2012","Kaiser"
1,0,"PA","White","$40,000-$75,000","Male","45-64","postgraduate","March","2012","Kaiser"
1,0,"CA","Hispanic",NA,"Female","30-44","some college","March","2012","Kaiser"
0,1,"TX","White","$40,000-$75,000","Male","65+","postgraduate","March","2012","Kaiser"
0,1,"IL","White","less than $20,000","Male","45-64","some college","March","2012","Kaiser"
NA,0,"NH","White","$20,000-$40,000","Female","18-29","high school graduate","March","2012","Kaiser"
NA,0,"IL","Hispanic","$75,000+","Female","18-29","some college","March","2012","Kaiser"
1,0,"IL","White","$40,000-$75,000","Female","65+","some college","March","2012","Kaiser"
0,0,"NJ","White","$40,000-$75,000","Male","45-64","high school graduate","March","2012","Kaiser"
0,1,"IN","White","$40,000-$75,000","Male","18-29","some college","March","2012","Kaiser"
1,0,"IL","White","$75,000+","Male","30-44","college graduate","March","2012","Kaiser"
1,0,"IL","Hispanic","less than $20,000","Female","18-29","some college","March","2012","Kaiser"
1,0,"MI","White","$75,000+","Female","45-64","college graduate","March","2012","Kaiser"
NA,NA,"KS","White","$40,000-$75,000","Female","30-44","high school graduate","March","2012","Kaiser"
1,0,"IL","White","less than $20,000","Male","65+","less than a high school education","March","2012","Kaiser"
NA,1,"IN","White","$20,000-$40,000","Female","45-64","high school graduate","March","2012","Kaiser"
NA,1,"NY","White","less than $20,000","Female","18-29","less than a high school education","March","2012","Kaiser"
0,0,"MI","White","$75,000+","Male","45-64","some college","March","2012","Kaiser"
0,1,"KS","Other","$40,000-$75,000","Male","18-29","high school graduate","March","2012","Kaiser"
1,1,"NY","White","$20,000-$40,000","Male","45-64","some college","March","2012","Kaiser"
NA,0,"MN","White","$75,000+","Male","30-44","some college","March","2012","Kaiser"
NA,0,"PA","White","$20,000-$40,000","Male","65+","less than a high school education","March","2012","Kaiser"
1,0,"MI","White","$40,000-$75,000","Male","18-29","some college","March","2012","Kaiser"
NA,0,"MO","White","$40,000-$75,000","Female","65+","high school graduate","March","2012","Kaiser"
NA,NA,"FL","Black","$40,000-$75,000","Male","45-64","high school graduate","March","2012","Kaiser"
NA,0,"MO","White","less than $20,000","Female","30-44","some college","March","2012","Kaiser"
0,0,"KS","White","$75,000+","Male","65+","high school graduate","March","2012","Kaiser"
1,0,"IL","White","$20,000-$40,000","Female","45-64","some college","March","2012","Kaiser"
1,0,"NY","Black","less than $20,000","Male","45-64","less than a high school education","March","2012","Kaiser"
1,1,"GA","Black","$20,000-$40,000","Male","18-29","high school graduate","March","2012","Kaiser"
1,0,"FL","Hispanic","$40,000-$75,000","Male","45-64","college graduate","March","2012","Kaiser"
0,NA,"FL","White","$75,000+","Female","65+","postgraduate","March","2012","Kaiser"
0,1,"KS","White","$20,000-$40,000","Female","18-29","high school graduate","March","2012","Kaiser"
0,0,"MO","White","$20,000-$40,000","Male","45-64","less than a high school education","March","2012","Kaiser"
0,1,"GA","Black","less than $20,000","Female","18-29","some college","March","2012","Kaiser"
1,0,"MI","White","$40,000-$75,000","Male","65+","postgraduate","March","2012","Kaiser"
NA,1,"PA","White","$40,000-$75,000","Male","65+","college graduate","March","2012","Kaiser"
1,0,"GA","White","$75,000+","Male","65+","postgraduate","March","2012","Kaiser"
NA,0,"MO","White","$40,000-$75,000","Female","18-29","college graduate","March","2012","Kaiser"
0,1,"WI","White",NA,"Male","18-29","high school graduate","March","2012","Kaiser"
0,0,"FL","Black","$20,000-$40,000","Female","45-64","some college","March","2012","Kaiser"
NA,0,"FL","White","less than $20,000","Female","18-29","some college","March","2012","Kaiser"
0,0,"MO","White","$40,000-$75,000","Male","18-29","some college","March","2012","Kaiser"
0,0,"MI","White","$40,000-$75,000","Male","65+","some college","March","2012","Kaiser"
0,1,"AR","White","$75,000+","Female","30-44","college graduate","March","2012","Kaiser"
0,1,"TX","White","$40,000-$75,000","Male","45-64","high school graduate","March","2012","Kaiser"
NA,0,"IL","Black","less than $20,000","Female","30-44","high school graduate","March","2012","Kaiser"
1,0,"TX","Black","$75,000+","Male","65+","postgraduate","March","2012","Kaiser"
0,1,"TX","Other","$20,000-$40,000","Male","18-29","some college","March","2012","Kaiser"
0,1,"TX","Other","$75,000+","Male","45-64","postgraduate","March","2012","Kaiser"
NA,NA,"TX","Hispanic",NA,"Female","18-29","less than a high school education","March","2012","Kaiser"
0,1,"TX","White","$75,000+","Male","45-64","some college","March","2012","Kaiser"
0,1,"NM","Hispanic","$20,000-$40,000","Female","18-29","college graduate","March","2012","Kaiser"
NA,0,"TX","Hispanic","$20,000-$40,000","Male","18-29","less than a high school education","March","2012","Kaiser"
1,0,"AZ","Black","$75,000+","Female","30-44","postgraduate","March","2012","Kaiser"
1,0,"CA","Hispanic","$75,000+","Female","45-64","postgraduate","March","2012","Kaiser"
1,0,"OR","White","$75,000+","Male","45-64","high school graduate","March","2012","Kaiser"
1,0,"AZ","Hispanic","$75,000+","Female","30-44","some college","March","2012","Kaiser"
NA,0,"OH","White","$20,000-$40,000","Female","18-29","high school graduate","March","2012","Kaiser"
NA,NA,"KY","White","less than $20,000","Male","45-64","high school graduate","March","2012","Kaiser"
NA,0,"OH","White","$75,000+","Male","18-29","less than a high school education","March","2012","Kaiser"
1,0,"SC","White","$20,000-$40,000","Female","30-44","some college","March","2012","Kaiser"
0,0,"MD","White","$40,000-$75,000","Male","45-64","high school graduate","March","2012","Kaiser"
0,0,"KY","White","$40,000-$75,000","Female","65+","college graduate","March","2012","Kaiser"
NA,NA,"VA",NA,"$75,000+","Male","18-29","some college","March","2012","Kaiser"
0,1,"WV","White","$40,000-$75,000","Male","65+","college graduate","March","2012","Kaiser"
NA,0,"FL","White","$40,000-$75,000","Female","30-44","high school graduate","March","2012","Kaiser"
1,0,"VA","White","$40,000-$75,000","Female","45-64","college graduate","March","2012","Kaiser"
0,0,"SC","White","$40,000-$75,000","Male","65+","high school graduate","March","2012","Kaiser"
0,1,"WV","White","less than $20,000","Female","45-64","less than a high school education","March","2012","Kaiser"
1,0,"AK","White","$40,000-$75,000","Male","30-44","some college","March","2012","Kaiser"
1,0,"DC","Black","$75,000+","Male","30-44","college graduate","March","2012","Kaiser"
0,NA,"MS","White","$20,000-$40,000","Female","45-64","less than a high school education","March","2012","Kaiser"
0,0,"SC","White","$40,000-$75,000","Female","18-29","postgraduate","March","2012","Kaiser"
1,0,"AK",NA,NA,"Female","18-29","college graduate","March","2012","Kaiser"
0,NA,"OK","Other","$75,000+","Male","18-29","some college","March","2012","Kaiser"
1,0,"SD","White",NA,"Female","65+","less than a high school education","March","2012","Kaiser"
NA,0,"NE","White","$40,000-$75,000","Female","18-29","college graduate","March","2012","Kaiser"
NA,NA,"VA","White",NA,"Female","30-44","college graduate","March","2012","Kaiser"
0,0,"FL","White","$20,000-$40,000","Male","45-64","some college","March","2012","Kaiser"
NA,1,"VA",NA,NA,"Female","45-64","college graduate","March","2012","Kaiser"
1,0,"MD","Other","$20,000-$40,000","Female","65+","some college","March","2012","Kaiser"
1,0,"VA","White","$75,000+","Female","65+","college graduate","March","2012","Kaiser"
1,1,"FL","White","$75,000+","Male","45-64","college graduate","March","2012","Kaiser"
0,1,"FL","White","less than $20,000","Female","30-44","college graduate","March","2012","Kaiser"
0,0,"NY","White","$75,000+","Female","45-64","college graduate","March","2012","Kaiser"
1,0,"NJ","White","$75,000+","Female","30-44","postgraduate","March","2012","Kaiser"
0,0,"PA","White","$75,000+","Male","45-64","postgraduate","March","2012","Kaiser"
0,0,"NY","White","$20,000-$40,000","Male","65+","college graduate","March","2012","Kaiser"
0,1,"NY","White",NA,"Female","45-64","some college","March","2012","Kaiser"
0,1,"FL","White","$40,000-$75,000","Female","65+","postgraduate","March","2012","Kaiser"
0,0,"PA","White",NA,"Female","65+","some college","March","2012","Kaiser"
1,0,"NJ","White","$40,000-$75,000","Male","45-64","high school graduate","March","2012","Kaiser"
0,0,"SD","White","$20,000-$40,000","Female","65+","high school graduate","March","2012","Kaiser"
1,0,"NY","White","$40,000-$75,000","Male","45-64","some college","March","2012","Kaiser"
1,0,"ND","White","$40,000-$75,000","Male","30-44","college graduate","March","2012","Kaiser"
1,0,"AK","White","$75,000+","Female","45-64","postgraduate","March","2012","Kaiser"
0,1,"WI","White","$75,000+","Male","30-44","some college","March","2012","Kaiser"
0,0,"FL","White","$75,000+","Male","18-29","some college","March","2012","Kaiser"
0,NA,"OH","Hispanic","$20,000-$40,000","Male","30-44","high school graduate","March","2012","Kaiser"
NA,NA,"SD","White","$20,000-$40,000","Female","30-44","some college","March","2012","Kaiser"
0,NA,"WI",NA,NA,"Female",NA,NA,"March","2012","Kaiser"
1,0,"TX","White","$75,000+","Male","30-44","college graduate","March","2012","Kaiser"
1,0,"TX","Hispanic","less than $20,000","Male","18-29","some college","March","2012","Kaiser"
NA,0,"TX","Hispanic","$20,000-$40,000","Male","18-29","less than a high school education","March","2012","Kaiser"
0,NA,"MD","Hispanic","$40,000-$75,000","Male","18-29","some college","March","2012","Kaiser"
0,0,"UT","White","less than $20,000","Male","65+","high school graduate","March","2012","Kaiser"
0,NA,"OR","White",NA,"Male","30-44",NA,"March","2012","Kaiser"
1,0,"OR","Other","$40,000-$75,000","Male","45-64","some college","March","2012","Kaiser"
0,NA,"UT","White","less than $20,000","Male","18-29","college graduate","March","2012","Kaiser"
NA,0,"TX","White","$20,000-$40,000","Female","30-44","some college","March","2012","Kaiser"
1,0,"WA","White","$75,000+","Female","45-64","postgraduate","March","2012","Kaiser"
0,0,"MT","White","$20,000-$40,000","Male",NA,"some college","March","2012","Kaiser"
0,0,"WA","White","$40,000-$75,000","Male","45-64","college graduate","March","2012","Kaiser"
NA,0,"WA","White","$20,000-$40,000","Female","45-64","high school graduate","March","2012","Kaiser"
0,0,"NV","White","$75,000+","Female","30-44","postgraduate","March","2012","Kaiser"
0,1,"ID","White","$75,000+","Male","45-64","postgraduate","March","2012","Kaiser"
0,0,"ID","White","$75,000+","Female","30-44","some college","March","2012","Kaiser"
1,0,"CA","White","less than $20,000","Male","18-29","some college","March","2012","Kaiser"
1,0,"FL","Hispanic","$40,000-$75,000","Female","45-64","postgraduate","March","2012","Kaiser"
1,0,"MD","White","$75,000+","Male","45-64","postgraduate","March","2012","Kaiser"
NA,1,"TX","White",NA,"Female","65+","some college","March","2012","Kaiser"
0,1,"AR","White","$75,000+","Male","30-44","some college","March","2012","Kaiser"
1,0,"OH","Black","$40,000-$75,000","Female","45-64","some college","March","2012","Kaiser"
0,0,"TN","White","$20,000-$40,000","Male","45-64","some college","March","2012","Kaiser"
1,0,"OK","White","$20,000-$40,000","Male","18-29","high school graduate","March","2012","Kaiser"
0,1,"CO","White","$40,000-$75,000","Female","30-44","college graduate","March","2012","Kaiser"
0,0,"AZ","Black","$20,000-$40,000","Male","45-64","high school graduate","March","2012","Kaiser"
0,1,"SC","Hispanic","$75,000+","Male","45-64","high school graduate","March","2012","Kaiser"
0,0,"OH","White","$75,000+","Male","45-64","postgraduate","March","2012","Kaiser"
0,1,"LA","White","$75,000+","Female","45-64","some college","March","2012","Kaiser"
0,0,"WI","White","$75,000+","Male","18-29","some college","March","2012","Kaiser"
1,0,"AL","Black","$20,000-$40,000","Male","45-64","less than a high school education","March","2012","Kaiser"
NA,NA,"MO","White","less than $20,000","Female","30-44","high school graduate","March","2012","Kaiser"
0,1,"OK","White","less than $20,000","Male","65+","high school graduate","March","2012","Kaiser"
NA,0,"IL","White","$75,000+","Female","30-44","some college","March","2012","Kaiser"
1,1,"GA","Black",NA,"Male","45-64","high school graduate","March","2012","Kaiser"
1,0,"GA","Black","less than $20,000","Male","45-64","high school graduate","March","2012","Kaiser"
0,NA,"LA",NA,NA,"Male",NA,NA,"March","2012","Kaiser"
1,0,"TX","White","$75,000+","Male","45-64","college graduate","March","2012","Kaiser"
0,0,"PA","White","$75,000+","Female","65+","some college","March","2012","Kaiser"
1,0,"NJ","White","$40,000-$75,000","Male","30-44","high school graduate","March","2012","Kaiser"
0,0,"NM","White","$75,000+","Male","45-64","high school graduate","March","2012","Kaiser"
NA,0,"CT","White","$75,000+","Male","30-44","high school graduate","March","2012","Kaiser"
1,1,"CA","Hispanic","$40,000-$75,000","Male","30-44","some college","March","2012","Kaiser"
0,0,"OR","Black","less than $20,000","Male","18-29","high school graduate","March","2012","Kaiser"
0,1,"CO","White","$40,000-$75,000","Female","45-64","college graduate","March","2012","Kaiser"
1,0,"CO","Black","$20,000-$40,000","Male","30-44","some college","March","2012","Kaiser"
NA,0,"NY","Other","$40,000-$75,000","Male","18-29","high school graduate","March","2012","Kaiser"
0,0,"WA","White","$20,000-$40,000","Male","45-64","college graduate","March","2012","Kaiser"
0,1,"CO","White","$75,000+","Female","18-29","some college","March","2012","Kaiser"
0,1,"HI","Hispanic","$40,000-$75,000","Female","18-29","some college","March","2012","Kaiser"
1,0,"CA","Hispanic","less than $20,000","Female","18-29","some college","March","2012","Kaiser"
0,0,"DC","Black","less than $20,000","Male","45-64","some college","March","2012","Kaiser"
0,0,"TX","White","$20,000-$40,000","Male","18-29","some college","March","2012","Kaiser"
1,0,"NY","White","$75,000+","Male","45-64","high school graduate","March","2012","Kaiser"
0,0,"NJ","White",NA,"Female","30-44","college graduate","March","2012","Kaiser"
1,NA,"TN","White",NA,"Male",NA,NA,"March","2012","Kaiser"
1,0,"RI","White","$75,000+","Female","30-44","college graduate","March","2012","Kaiser"
NA,0,"AR","Black","less than $20,000","Female","18-29","some college","March","2012","Kaiser"
0,NA,"AL","White","less than $20,000","Female","45-64","high school graduate","March","2012","Kaiser"
1,1,"GA","White","less than $20,000","Male","65+","high school graduate","March","2012","Kaiser"
NA,0,"PA","White","$20,000-$40,000","Female","18-29","college graduate","March","2012","Kaiser"
0,1,"MN","White","$20,000-$40,000","Male","45-64","high school graduate","March","2012","Kaiser"
0,0,"MS","White",NA,"Male","65+","some college","March","2012","Kaiser"
1,0,"VA","White","$40,000-$75,000","Male","18-29","high school graduate","March","2012","Kaiser"
0,0,"KY","White","$75,000+","Female","45-64","some college","March","2012","Kaiser"
1,0,"TX","White","$75,000+","Male","45-64","college graduate","March","2012","Kaiser"
1,0,"MN","White","$20,000-$40,000","Female","18-29","college graduate","March","2012","Kaiser"
NA,0,"KY","White","$75,000+","Female","30-44","postgraduate","March","2012","Kaiser"
1,0,"MD","White","$75,000+","Male","45-64","college graduate","March","2012","Kaiser"
0,0,"VA","Black",NA,"Female","18-29","high school graduate","March","2012","Kaiser"
0,0,"LA","White","$40,000-$75,000","Female","30-44","college graduate","March","2012","Kaiser"
0,1,"VA","White","$20,000-$40,000","Male","18-29","postgraduate","March","2012","Kaiser"
0,1,"GA","Other","$20,000-$40,000","Female","45-64","college graduate","March","2012","Kaiser"
0,NA,"VA","White","$75,000+","Male","65+","some college","March","2012","Kaiser"
1,0,"MN","White","$20,000-$40,000","Male","65+","high school graduate","March","2012","Kaiser"
1,0,"FL","Black","$75,000+","Male","65+","postgraduate","March","2012","Kaiser"
0,0,"VA","White","$75,000+","Male","30-44","some college","March","2012","Kaiser"
1,0,"IL","Black","$75,000+","Female","30-44",NA,"March","2012","Kaiser"
0,1,"MT","White","$40,000-$75,000","Male","45-64","college graduate","March","2012","Kaiser"
NA,NA,"AR","White","$20,000-$40,000","Female","30-44","high school graduate","March","2012","Kaiser"
1,0,"IL","Other","$20,000-$40,000","Female","45-64","some college","March","2012","Kaiser"
1,0,"IL","Black","less than $20,000","Female","45-64","some college","March","2012","Kaiser"
0,0,"FL","White","$75,000+","Male","45-64","postgraduate","March","2012","Kaiser"
1,0,"IL","Black","$40,000-$75,000","Male","18-29","postgraduate","March","2012","Kaiser"
0,0,"KS","White",NA,"Male","30-44","some college","March","2012","Kaiser"
NA,0,"IN","White","less than $20,000","Female","30-44","high school graduate","March","2012","Kaiser"
0,1,"IN","White","$75,000+","Male","45-64","college graduate","March","2012","Kaiser"
1,NA,"OR","Other","$20,000-$40,000","Female","18-29","some college","March","2012","Kaiser"
1,0,"AZ","White","$75,000+","Male","18-29","less than a high school education","March","2012","Kaiser"
1,1,"CA","Other","$20,000-$40,000","Female","18-29","high school graduate","March","2012","Kaiser"
1,0,"IN","Black","$20,000-$40,000","Female","18-29","some college","March","2012","Kaiser"
1,0,"AZ","Hispanic","less than $20,000","Female","65+","some college","March","2012","Kaiser"
1,0,"CA","Black","$75,000+","Female","45-64","some college","March","2012","Kaiser"
NA,1,"CA","White","$40,000-$75,000","Male","65+","college graduate","March","2012","Kaiser"
1,0,"KS","White","$20,000-$40,000","Male","45-64","high school graduate","March","2012","Kaiser"
0,0,"CA","Hispanic","less than $20,000","Female","18-29","less than a high school education","March","2012","Kaiser"
1,0,"WA","White","$40,000-$75,000","Female","45-64","some college","March","2012","Kaiser"
NA,NA,"OH","White","$20,000-$40,000","Female","30-44","some college","March","2012","Kaiser"
0,1,"CA","White","$75,000+","Female","65+","postgraduate","March","2012","Kaiser"
NA,0,"KS","White","$20,000-$40,000","Female","45-64","some college","March","2012","Kaiser"
0,0,"TN","White","$20,000-$40,000","Female","30-44","high school graduate","March","2012","Kaiser"
0,1,"OH","White","$40,000-$75,000","Male","45-64","postgraduate","March","2012","Kaiser"
NA,1,"KS","White","$20,000-$40,000","Female","18-29","high school graduate","March","2012","Kaiser"
NA,0,"AR","White","$20,000-$40,000","Female","65+","high school graduate","March","2012","Kaiser"
1,0,"AR","Black","$20,000-$40,000","Male","65+","less than a high school education","March","2012","Kaiser"
0,0,"AZ","White","$20,000-$40,000","Male","45-64","college graduate","March","2012","Kaiser"
0,1,"TX","White","$40,000-$75,000","Male","45-64","college graduate","March","2012","Kaiser"
1,0,"CA","Hispanic","$20,000-$40,000","Male","65+","less than a high school education","March","2012","Kaiser"
1,0,"OH","White","$75,000+","Male","65+","postgraduate","March","2012","Kaiser"
0,1,"CA","White","$20,000-$40,000","Male","45-64","college graduate","March","2012","Kaiser"
0,1,"AZ","White","$40,000-$75,000","Male","18-29","high school graduate","March","2012","Kaiser"
1,0,"TX","White",NA,"Female","65+","high school graduate","March","2012","Kaiser"
0,0,"TX","White","$20,000-$40,000","Male","18-29","college graduate","March","2012","Kaiser"
