"aca.fav","tea.party","state","race","income","sex","age","education","month","year","polling.org"
1,0,"CA","Hispanic","less than $20,000","Female","30-44","less than a high school education","November","2012","Kaiser"
0,0,"PA",NA,NA,"Male","18-29",NA,"November","2012","Kaiser"
0,0,"SC","White","$20,000-$40,000","Male","18-29","high school graduate","November","2012","Kaiser"
1,0,"VA","White","$75,000+","Female","45-64","postgraduate","November","2012","Kaiser"
1,0,"DC","Black","$40,000-$75,000","Male","30-44","some college","November","2012","Kaiser"
0,0,"CT","Hispanic","$75,000+","Male","30-44","postgraduate","November","2012","Kaiser"
1,0,"CA","Hispanic","less than $20,000","Female","30-44","less than a high school education","November","2012","Kaiser"
NA,NA,"FL","Black","$20,000-$40,000","Female","30-44","college graduate","November","2012","Kaiser"
0,0,"VA","White","$75,000+","Male","45-64","some college","November","2012","Kaiser"
NA,NA,"NY","Black",NA,"Male","18-29","some college","November","2012","Kaiser"
1,0,"PA","White","$40,000-$75,000","Female","30-44","college graduate","November","2012","Kaiser"
0,1,"GA","White","$40,000-$75,000","Female","65+","postgraduate","November","2012","Kaiser"
1,0,"PA","White","$20,000-$40,000","Female","30-44","some college","November","2012","Kaiser"
0,1,"NC","White","$20,000-$40,000","Female","45-64","high school graduate","November","2012","Kaiser"
NA,0,"NY","Black","$40,000-$75,000","Male","18-29","high school graduate","November","2012","Kaiser"
1,0,"PA","Hispanic","less than $20,000","Male","18-29","high school graduate","November","2012","Kaiser"
0,0,"NJ","Hispanic","$75,000+","Female","45-64","college graduate","November","2012","Kaiser"
0,NA,"CA","Hispanic","less than $20,000","Female","30-44","high school graduate","November","2012","Kaiser"
1,0,"NY","White","$75,000+","Male","45-64","postgraduate","November","2012","Kaiser"
1,NA,"NY",NA,NA,"Male","65+","college graduate","November","2012","Kaiser"
1,NA,"NJ",NA,NA,"Female","45-64","some college","November","2012","Kaiser"
NA,0,"MA","White","less than $20,000","Male","18-29","high school graduate","November","2012","Kaiser"
0,0,"NY","Hispanic","$20,000-$40,000","Male","45-64","some college","November","2012","Kaiser"
0,0,"PA","White",NA,"Male","65+","high school graduate","November","2012","Kaiser"
0,0,"NY","White","$40,000-$75,000","Female",NA,"some college","November","2012","Kaiser"
1,0,"DE","White","$20,000-$40,000","Female","45-64","some college","November","2012","Kaiser"
0,0,"MS","White","$20,000-$40,000","Female","45-64","less than a high school education","November","2012","Kaiser"
1,0,"NC","Black","$20,000-$40,000","Male","30-44","high school graduate","November","2012","Kaiser"
0,1,"AL","White","$20,000-$40,000","Male","30-44","some college","November","2012","Kaiser"
0,1,"FL","Hispanic","less than $20,000","Female","18-29","high school graduate","November","2012","Kaiser"
1,0,"PA","Black","$20,000-$40,000","Female","30-44","high school graduate","November","2012","Kaiser"
0,0,"AL","White","less than $20,000","Male","45-64","high school graduate","November","2012","Kaiser"
1,0,"CA","Hispanic","less than $20,000","Male","18-29","high school graduate","November","2012","Kaiser"
1,NA,"TN","Black","$20,000-$40,000","Female","65+","college graduate","November","2012","Kaiser"
1,0,"DE","Black","$20,000-$40,000","Female","30-44","some college","November","2012","Kaiser"
NA,NA,"NV","Hispanic",NA,"Female","30-44","less than a high school education","November","2012","Kaiser"
NA,0,"TX","White","$20,000-$40,000","Female","30-44","some college","November","2012","Kaiser"
1,0,"MD","Black","$75,000+","Female","30-44","high school graduate","November","2012","Kaiser"
1,0,"GA","Hispanic","$75,000+","Male","45-64","college graduate","November","2012","Kaiser"
1,0,"LA","Black","$75,000+","Female","30-44","some college","November","2012","Kaiser"
1,0,"FL","Other","less than $20,000","Male","18-29","some college","November","2012","Kaiser"
1,0,"TX","White","$75,000+","Male","45-64","some college","November","2012","Kaiser"
NA,0,"GA","Black","$75,000+","Male","30-44","postgraduate","November","2012","Kaiser"
NA,NA,"TX","Hispanic","$20,000-$40,000","Female","30-44","college graduate","November","2012","Kaiser"
0,0,"TX","Black","$75,000+","Male","18-29","some college","November","2012","Kaiser"
1,0,"TN","Hispanic","$75,000+","Female","30-44","high school graduate","November","2012","Kaiser"
0,0,"NC","White","$40,000-$75,000","Female",NA,"college graduate","November","2012","Kaiser"
1,0,"NY","White","$75,000+","Male","45-64","college graduate","November","2012","Kaiser"
0,0,"FL","White","$75,000+","Female","45-64","high school graduate","November","2012","Kaiser"
NA,1,"WA","White",NA,"Female","65+","postgraduate","November","2012","Kaiser"
NA,NA,"WI","White","$20,000-$40,000","Female","45-64","high school graduate","November","2012","Kaiser"
0,1,"CA","White","$75,000+","Male","18-29","some college","November","2012","Kaiser"
0,0,"WY","White","$75,000+","Female","30-44","college graduate","November","2012","Kaiser"
0,1,"WY","White","$40,000-$75,000","Male","45-64","postgraduate","November","2012","Kaiser"
1,0,"WY","Hispanic","$20,000-$40,000","Male","30-44","less than a high school education","November","2012","Kaiser"
0,NA,"KS","Hispanic","less than $20,000","Male","45-64","less than a high school education","November","2012","Kaiser"
0,NA,"CA","Other","$40,000-$75,000","Male","18-29","high school graduate","November","2012","Kaiser"
0,0,"WA","Hispanic","$75,000+","Male","30-44","college graduate","November","2012","Kaiser"
NA,0,"CA","Hispanic","less than $20,000","Male","18-29","less than a high school education","November","2012","Kaiser"
0,0,"CA","White","$20,000-$40,000","Male","18-29","college graduate","November","2012","Kaiser"
1,0,"CA","White","$75,000+","Female","45-64","postgraduate","November","2012","Kaiser"
0,NA,"IL","White",NA,"Female","18-29","high school graduate","November","2012","Kaiser"
1,0,"OR","White","less than $20,000","Female","45-64","less than a high school education","November","2012","Kaiser"
NA,0,"CA","Hispanic","$40,000-$75,000","Male","45-64","high school graduate","November","2012","Kaiser"
1,0,"IL","White","$75,000+","Female","45-64","postgraduate","November","2012","Kaiser"
0,NA,"IL","Hispanic","less than $20,000","Male","65+","college graduate","November","2012","Kaiser"
0,0,"KS","White","$40,000-$75,000","Female","45-64","postgraduate","November","2012","Kaiser"
1,0,"HI","White","$40,000-$75,000","Male","30-44","some college","November","2012","Kaiser"
NA,NA,"FL","Hispanic","$20,000-$40,000","Female","18-29","less than a high school education","November","2012","Kaiser"
1,1,"IL","White","$40,000-$75,000","Female","18-29","postgraduate","November","2012","Kaiser"
NA,NA,"VA","Hispanic","less than $20,000","Male","30-44","high school graduate","November","2012","Kaiser"
0,1,"NE","White","less than $20,000","Female","18-29","high school graduate","November","2012","Kaiser"
1,0,"TX","White","$20,000-$40,000","Female","18-29","college graduate","November","2012","Kaiser"
1,0,"CT","White","$40,000-$75,000","Male","30-44","some college","November","2012","Kaiser"
1,0,"NY","Hispanic","$75,000+","Male","30-44","postgraduate","November","2012","Kaiser"
1,0,"NH","White","$20,000-$40,000","Female","18-29","college graduate","November","2012","Kaiser"
NA,NA,"CT","White","less than $20,000","Male","18-29","high school graduate","November","2012","Kaiser"
1,0,"NY","White","less than $20,000","Female","18-29","some college","November","2012","Kaiser"
1,0,"PA","White","$75,000+","Female","45-64","postgraduate","November","2012","Kaiser"
1,0,"NJ","White","$75,000+","Female","18-29","postgraduate","November","2012","Kaiser"
1,1,"PA","White","$75,000+","Female","18-29","high school graduate","November","2012","Kaiser"
NA,0,"NC","White","less than $20,000","Male","45-64","less than a high school education","November","2012","Kaiser"
0,0,"MI","White","$20,000-$40,000","Male","45-64","some college","November","2012","Kaiser"
0,1,"OH","White","$40,000-$75,000","Male","45-64","college graduate","November","2012","Kaiser"
1,1,"MI","White",NA,"Male","45-64","college graduate","November","2012","Kaiser"
NA,0,"MI","White",NA,"Male","18-29","high school graduate","November","2012","Kaiser"
1,0,"MI","White","$40,000-$75,000","Male","18-29","some college","November","2012","Kaiser"
0,0,"OH","White","$40,000-$75,000","Male","45-64","high school graduate","November","2012","Kaiser"
0,1,"IN","White","$40,000-$75,000","Female","65+","high school graduate","November","2012","Kaiser"
1,0,"MO","White","$20,000-$40,000","Female","45-64","college graduate","November","2012","Kaiser"
1,0,"KS","Black","less than $20,000","Female","30-44","some college","November","2012","Kaiser"
NA,NA,"WI","White","$20,000-$40,000","Male","65+","high school graduate","November","2012","Kaiser"
0,1,"KS","White","$40,000-$75,000","Female","45-64","some college","November","2012","Kaiser"
NA,0,"IN","White",NA,"Female","30-44","college graduate","November","2012","Kaiser"
1,0,"NJ","Other","$40,000-$75,000","Male","30-44","postgraduate","November","2012","Kaiser"
1,0,"FL","Hispanic","$75,000+","Female","30-44","some college","November","2012","Kaiser"
1,0,"NC","Black",NA,"Female","18-29","high school graduate","November","2012","Kaiser"
0,NA,"FL","White","$75,000+","Male","45-64","postgraduate","November","2012","Kaiser"
0,1,"OH","White","$75,000+","Male","45-64","some college","November","2012","Kaiser"
1,NA,"DC","Black",NA,"Female","18-29","some college","November","2012","Kaiser"
1,0,"FL","Black","$20,000-$40,000","Male","45-64","less than a high school education","November","2012","Kaiser"
NA,1,"VA","White","$20,000-$40,000","Male","18-29","some college","November","2012","Kaiser"
1,0,"TX","White",NA,"Male","18-29","some college","November","2012","Kaiser"
0,1,"NC","White","$75,000+","Male","30-44","some college","November","2012","Kaiser"
NA,0,"TN","Other","$20,000-$40,000","Female","18-29","college graduate","November","2012","Kaiser"
0,0,"VA","White","$75,000+","Female","45-64","postgraduate","November","2012","Kaiser"
0,1,"KY","White","$40,000-$75,000","Male","30-44","some college","November","2012","Kaiser"
NA,NA,"TX","Hispanic",NA,"Male","18-29","less than a high school education","November","2012","Kaiser"
0,0,"FL","White","$40,000-$75,000","Male","45-64","high school graduate","November","2012","Kaiser"
1,0,"SC","White","$20,000-$40,000","Male","18-29","some college","November","2012","Kaiser"
0,1,"FL","White","$20,000-$40,000","Male","45-64","high school graduate","November","2012","Kaiser"
1,0,"FL","White","$75,000+","Male","65+","postgraduate","November","2012","Kaiser"
1,0,"AL","Black","$40,000-$75,000","Female","45-64","high school graduate","November","2012","Kaiser"
0,0,"NC","White","$40,000-$75,000","Male","65+","college graduate","November","2012","Kaiser"
1,1,"MS","White","less than $20,000","Female","18-29","high school graduate","November","2012","Kaiser"
NA,NA,"GA","White","$20,000-$40,000","Male","45-64","high school graduate","November","2012","Kaiser"
NA,1,"TN","White","$75,000+","Male","18-29","some college","November","2012","Kaiser"
1,0,"MD","Black","less than $20,000","Female","45-64","some college","November","2012","Kaiser"
1,0,"MO","Black","$20,000-$40,000","Male","18-29","some college","November","2012","Kaiser"
0,0,"FL","White","$20,000-$40,000","Female","45-64","postgraduate","November","2012","Kaiser"
1,0,"MI","Other","$20,000-$40,000","Female","18-29","postgraduate","November","2012","Kaiser"
NA,NA,"NC","White","$20,000-$40,000","Male","30-44","college graduate","November","2012","Kaiser"
0,1,"TX","White","$75,000+","Male","30-44","high school graduate","November","2012","Kaiser"
1,0,"NC","White","$20,000-$40,000","Male","30-44","high school graduate","November","2012","Kaiser"
0,1,"SC","White","$75,000+","Male","30-44","college graduate","November","2012","Kaiser"
0,1,"VA","White","$40,000-$75,000","Male","45-64","high school graduate","November","2012","Kaiser"
0,1,"TX","White","$40,000-$75,000","Male","45-64","high school graduate","November","2012","Kaiser"
NA,0,"GA","Hispanic","$75,000+","Male","30-44","some college","November","2012","Kaiser"
0,0,"AL","White","$40,000-$75,000","Male","18-29","some college","November","2012","Kaiser"
1,0,"MD","Black","$75,000+","Male","45-64","some college","November","2012","Kaiser"
0,0,"FL","White","$75,000+","Female","45-64","college graduate","November","2012","Kaiser"
NA,NA,"FL","White","$20,000-$40,000","Male","45-64","high school graduate","November","2012","Kaiser"
NA,0,"DC","Black","$75,000+","Male","18-29","some college","November","2012","Kaiser"
0,1,"GA","Hispanic","$75,000+","Male","45-64","high school graduate","November","2012","Kaiser"
0,0,"GA","White","$75,000+","Male","30-44","some college","November","2012","Kaiser"
NA,0,"FL","White",NA,"Male","18-29","high school graduate","November","2012","Kaiser"
NA,NA,"SC","Hispanic","less than $20,000","Female","30-44","high school graduate","November","2012","Kaiser"
1,0,"FL","White","$75,000+","Male","45-64","postgraduate","November","2012","Kaiser"
NA,1,"WA","Other","$40,000-$75,000","Male","45-64","some college","November","2012","Kaiser"
NA,0,"CA","Hispanic","$20,000-$40,000","Male","18-29","some college","November","2012","Kaiser"
NA,0,"WY","White","less than $20,000","Male","65+","college graduate","November","2012","Kaiser"
1,0,"AZ","White","$75,000+","Male","45-64","college graduate","November","2012","Kaiser"
NA,0,"CA","Hispanic","less than $20,000","Female","45-64","some college","November","2012","Kaiser"
NA,NA,"ID","White","less than $20,000","Female","18-29","high school graduate","November","2012","Kaiser"
NA,NA,"TX","Hispanic","less than $20,000","Female","30-44","less than a high school education","November","2012","Kaiser"
1,0,"WY","Other","less than $20,000","Male","65+","high school graduate","November","2012","Kaiser"
1,NA,"TX","Hispanic","less than $20,000","Female","45-64","less than a high school education","November","2012","Kaiser"
0,1,"WY","White","$20,000-$40,000","Female","30-44","some college","November","2012","Kaiser"
1,0,"WA","White","$75,000+","Male","30-44","postgraduate","November","2012","Kaiser"
0,1,"CA","White","$40,000-$75,000","Female","30-44","postgraduate","November","2012","Kaiser"
1,NA,"ID","Hispanic","$40,000-$75,000","Female","18-29","some college","November","2012","Kaiser"
0,0,"WA","White","$75,000+","Male","30-44","postgraduate","November","2012","Kaiser"
0,0,"CA","White","$40,000-$75,000","Female","45-64","some college","November","2012","Kaiser"
1,1,"CA","Hispanic","$20,000-$40,000","Female","45-64","some college","November","2012","Kaiser"
NA,NA,"CO",NA,NA,"Female","30-44",NA,"November","2012","Kaiser"
1,NA,"CA","Hispanic","$20,000-$40,000","Male","30-44","some college","November","2012","Kaiser"
1,0,"CA","White","$75,000+","Female","65+","postgraduate","November","2012","Kaiser"
1,NA,"LA","Hispanic","less than $20,000","Female","18-29","less than a high school education","November","2012","Kaiser"
1,NA,"CA","White","$20,000-$40,000","Female","45-64","high school graduate","November","2012","Kaiser"
NA,0,"CA","White","$40,000-$75,000","Male","30-44","college graduate","November","2012","Kaiser"
NA,NA,"HI","Hispanic","less than $20,000","Male","18-29","high school graduate","November","2012","Kaiser"
1,0,"CA","Black","$40,000-$75,000","Female","18-29","some college","November","2012","Kaiser"
1,1,"FL","Hispanic","less than $20,000","Male","30-44","high school graduate","November","2012","Kaiser"
1,0,"CA","Hispanic","$75,000+","Male","18-29","some college","November","2012","Kaiser"
1,0,"CA","White","$40,000-$75,000","Male","45-64","college graduate","November","2012","Kaiser"
0,NA,"CA","White",NA,"Male","45-64","some college","November","2012","Kaiser"
0,1,"UT","White","$40,000-$75,000","Male","65+","college graduate","November","2012","Kaiser"
1,0,"WA","White","$40,000-$75,000","Female","45-64","some college","November","2012","Kaiser"
1,0,"CA","White","$75,000+","Male","65+","college graduate","November","2012","Kaiser"
0,1,"NV","White","$20,000-$40,000","Female","30-44","high school graduate","November","2012","Kaiser"
0,0,"CO","White","$75,000+","Male","45-64","college graduate","November","2012","Kaiser"
1,0,"CA","White","$75,000+","Female","45-64","college graduate","November","2012","Kaiser"
0,1,"ID","White","$40,000-$75,000","Female","65+","college graduate","November","2012","Kaiser"
0,0,"WA","Hispanic","$40,000-$75,000","Male","45-64","some college","November","2012","Kaiser"
0,0,"UT","White","$75,000+","Female","30-44","some college","November","2012","Kaiser"
1,0,"CA","Hispanic","$40,000-$75,000","Male","18-29","some college","November","2012","Kaiser"
0,1,"CO","White","$40,000-$75,000","Male","45-64","college graduate","November","2012","Kaiser"
0,0,"CO","White","$40,000-$75,000","Female","65+","college graduate","November","2012","Kaiser"
0,1,"MN","White","$40,000-$75,000","Male","45-64","some college","November","2012","Kaiser"
0,0,"MO","White",NA,"Female","45-64","some college","November","2012","Kaiser"
NA,0,"OH","Hispanic","$20,000-$40,000","Male","45-64","some college","November","2012","Kaiser"
0,0,"OH","White","$20,000-$40,000","Male","45-64","college graduate","November","2012","Kaiser"
NA,0,"MI","White","$20,000-$40,000","Male","18-29","less than a high school education","November","2012","Kaiser"
1,0,"OH","White","$75,000+","Male","65+","postgraduate","November","2012","Kaiser"
0,NA,"ND","White",NA,"Male","18-29","college graduate","November","2012","Kaiser"
0,1,"MI","Black","less than $20,000","Male","45-64","less than a high school education","November","2012","Kaiser"
0,0,"NE","White","$20,000-$40,000","Female","65+","high school graduate","November","2012","Kaiser"
1,0,"MI","White","$40,000-$75,000","Female","18-29","college graduate","November","2012","Kaiser"
1,0,"NE","White","less than $20,000","Male","18-29","high school graduate","November","2012","Kaiser"
1,0,"NE","White","$40,000-$75,000","Male","18-29","some college","November","2012","Kaiser"
0,0,"WI","White","$40,000-$75,000","Male","18-29","some college","November","2012","Kaiser"
1,0,"NY","White","$75,000+","Female","45-64","postgraduate","November","2012","Kaiser"
1,1,"NY","Other","$40,000-$75,000","Female","30-44","some college","November","2012","Kaiser"
1,0,"NY","White","$20,000-$40,000","Female","65+","college graduate","November","2012","Kaiser"
1,NA,"NY","White","$75,000+","Male","45-64","some college","November","2012","Kaiser"
0,0,"GA","White","$75,000+","Female","30-44","postgraduate","November","2012","Kaiser"
1,0,"FL","Black","$40,000-$75,000","Male","45-64","college graduate","November","2012","Kaiser"
0,0,"GA","White","$20,000-$40,000","Female","65+","college graduate","November","2012","Kaiser"
1,0,"FL",NA,NA,"Female","18-29","high school graduate","November","2012","Kaiser"
1,0,"FL","White","$40,000-$75,000","Male","65+","postgraduate","November","2012","Kaiser"
0,0,"NC","White","$75,000+","Male","65+","some college","November","2012","Kaiser"
1,0,"NC","White",NA,"Female","65+","some college","November","2012","Kaiser"
NA,0,"NC","White","$75,000+","Female","65+","high school graduate","November","2012","Kaiser"
0,0,"SC","White",NA,"Male","45-64","college graduate","November","2012","Kaiser"
1,0,"VA","White","$75,000+","Female","65+","postgraduate","November","2012","Kaiser"
NA,0,"NC","White","$40,000-$75,000","Female","65+","college graduate","November","2012","Kaiser"
NA,1,"FL","White","$40,000-$75,000","Male","65+","high school graduate","November","2012","Kaiser"
1,0,"FL","White","$40,000-$75,000","Female","45-64","some college","November","2012","Kaiser"
NA,0,"MD","White","less than $20,000","Female","65+","high school graduate","November","2012","Kaiser"
0,0,"OH","White",NA,"Female","30-44","college graduate","November","2012","Kaiser"
1,0,"MI","White","less than $20,000","Female","45-64","high school graduate","November","2012","Kaiser"
NA,0,"WI","White","$40,000-$75,000","Male","45-64","high school graduate","November","2012","Kaiser"
1,0,"MI","White","$75,000+","Male","45-64","postgraduate","November","2012","Kaiser"
0,1,"OH","White","$40,000-$75,000","Male","45-64","some college","November","2012","Kaiser"
0,0,"IL","White",NA,"Male","65+","high school graduate","November","2012","Kaiser"
0,1,"OH","White","$20,000-$40,000","Male","45-64","some college","November","2012","Kaiser"
1,0,"MI","White","$40,000-$75,000","Female","65+","postgraduate","November","2012","Kaiser"
NA,0,"IL","White",NA,"Male","65+","postgraduate","November","2012","Kaiser"
1,0,"IN","White","$20,000-$40,000","Female","65+","college graduate","November","2012","Kaiser"
1,NA,"OH","White","less than $20,000","Female","45-64","high school graduate","November","2012","Kaiser"
0,1,"IN","White","$40,000-$75,000","Male","45-64","some college","November","2012","Kaiser"
0,0,"OH","White","$75,000+","Female","30-44","college graduate","November","2012","Kaiser"
0,NA,"OH","White","$40,000-$75,000","Male","30-44","postgraduate","November","2012","Kaiser"
1,1,"IL","White","less than $20,000","Male","18-29","high school graduate","November","2012","Kaiser"
1,0,"IN","White",NA,"Female","45-64","some college","November","2012","Kaiser"
1,0,"IL","White","$75,000+","Male","45-64","some college","November","2012","Kaiser"
0,1,"OH","White",NA,"Female","45-64","college graduate","November","2012","Kaiser"
1,0,"NY","White","$40,000-$75,000","Male","65+","college graduate","November","2012","Kaiser"
1,0,"NJ","Black","$75,000+","Male","45-64","college graduate","November","2012","Kaiser"
NA,0,"NJ","Black",NA,"Male","45-64","postgraduate","November","2012","Kaiser"
0,0,"NY","White","$75,000+","Female","65+","postgraduate","November","2012","Kaiser"
0,0,"NJ","White","$20,000-$40,000","Female","65+","some college","November","2012","Kaiser"
1,1,"MA","White","less than $20,000","Female","65+","some college","November","2012","Kaiser"
1,0,"MA","White","$20,000-$40,000","Female","65+","high school graduate","November","2012","Kaiser"
1,0,"CT","Black","$40,000-$75,000","Male","30-44","high school graduate","November","2012","Kaiser"
1,1,"MA","White","$75,000+","Female","45-64","postgraduate","November","2012","Kaiser"
1,0,"PA","White","$75,000+","Female","45-64","postgraduate","November","2012","Kaiser"
NA,NA,"PA",NA,NA,"Female",NA,NA,"November","2012","Kaiser"
1,0,"CT","White",NA,"Female","65+","postgraduate","November","2012","Kaiser"
1,0,"NY","White","less than $20,000","Female","30-44","some college","November","2012","Kaiser"
1,0,"NY","White","$75,000+","Female","45-64","postgraduate","November","2012","Kaiser"
0,1,"PA","White","less than $20,000","Female","65+","high school graduate","November","2012","Kaiser"
1,0,"PA","White",NA,"Male",NA,"college graduate","November","2012","Kaiser"
0,0,"NJ","White","$20,000-$40,000","Female","30-44","some college","November","2012","Kaiser"
1,0,"NY","White",NA,"Female","65+","some college","November","2012","Kaiser"
0,1,"MS","White","$20,000-$40,000","Female","65+","some college","November","2012","Kaiser"
0,NA,"PA","White","less than $20,000","Male","65+","less than a high school education","November","2012","Kaiser"
0,0,"AL","White","less than $20,000","Female","65+","high school graduate","November","2012","Kaiser"
0,0,"MN","White","$20,000-$40,000","Female","65+","college graduate","November","2012","Kaiser"
1,0,"ND","White","$75,000+","Male","45-64","some college","November","2012","Kaiser"
0,0,"MN","White","$75,000+","Female","30-44","postgraduate","November","2012","Kaiser"
1,0,"IA","White","$75,000+","Female","45-64","postgraduate","November","2012","Kaiser"
1,0,"MN","White","$75,000+","Male","30-44","college graduate","November","2012","Kaiser"
0,0,"IA","White","$40,000-$75,000","Male","65+","high school graduate","November","2012","Kaiser"
1,0,"MN","Other","$40,000-$75,000","Female","30-44","some college","November","2012","Kaiser"
0,1,"KS","White","$75,000+","Male","45-64","postgraduate","November","2012","Kaiser"
0,1,"MO","White","$20,000-$40,000","Male","65+","some college","November","2012","Kaiser"
0,1,"TX","Other","$75,000+","Female","45-64","college graduate","November","2012","Kaiser"
1,0,"MS","Black","less than $20,000","Female","65+","high school graduate","November","2012","Kaiser"
1,1,"KY","Other","$40,000-$75,000","Female","30-44","college graduate","November","2012","Kaiser"
1,0,"TN","White","$20,000-$40,000","Female","65+","postgraduate","November","2012","Kaiser"
1,0,"AL","White","$20,000-$40,000","Female","65+","high school graduate","November","2012","Kaiser"
0,0,"KY","White","$40,000-$75,000","Male","45-64","high school graduate","November","2012","Kaiser"
0,NA,"TX","White",NA,"Female","30-44","postgraduate","November","2012","Kaiser"
0,NA,"TX","White","$40,000-$75,000","Female","30-44","some college","November","2012","Kaiser"
0,0,"TX","White","$40,000-$75,000","Male","65+","college graduate","November","2012","Kaiser"
0,0,"OK","White",NA,"Male","45-64","college graduate","November","2012","Kaiser"
0,0,"OK","White","$40,000-$75,000","Female","45-64","college graduate","November","2012","Kaiser"
1,1,"TX","White","$20,000-$40,000","Male","65+","some college","November","2012","Kaiser"
1,0,"TX","White","$40,000-$75,000","Female","65+","college graduate","November","2012","Kaiser"
0,1,"AR","White","less than $20,000","Female","45-64","high school graduate","November","2012","Kaiser"
1,0,"AR","White","$20,000-$40,000","Female","65+","high school graduate","November","2012","Kaiser"
1,1,"NM","Hispanic",NA,"Male","18-29","less than a high school education","November","2012","Kaiser"
0,1,"UT","White","$40,000-$75,000","Female","18-29","some college","November","2012","Kaiser"
0,0,"AZ","Hispanic","$40,000-$75,000","Female","45-64","college graduate","November","2012","Kaiser"
0,1,"AZ","White","$20,000-$40,000","Female","45-64","high school graduate","November","2012","Kaiser"
0,1,"AZ","White","$20,000-$40,000","Male","65+","high school graduate","November","2012","Kaiser"
0,NA,"MT","White","$40,000-$75,000","Female","45-64","some college","November","2012","Kaiser"
0,NA,"OR","White","$20,000-$40,000","Male","30-44","less than a high school education","November","2012","Kaiser"
0,1,"WA","White","$40,000-$75,000","Female","18-29","college graduate","November","2012","Kaiser"
0,1,"OR","White","less than $20,000","Female","45-64","college graduate","November","2012","Kaiser"
1,0,"MA","White","less than $20,000","Male","45-64","college graduate","November","2012","Kaiser"
0,1,"MA","White","$75,000+","Male","45-64","college graduate","November","2012","Kaiser"
0,0,"NC","White","less than $20,000","Male","30-44","less than a high school education","November","2012","Kaiser"
0,1,"NC","White","$20,000-$40,000","Female","30-44","high school graduate","November","2012","Kaiser"
1,0,"DC","Black","$75,000+","Female","65+","college graduate","November","2012","Kaiser"
0,0,"NC","White",NA,"Female","45-64","high school graduate","November","2012","Kaiser"
0,0,"FL","White",NA,"Male","45-64",NA,"November","2012","Kaiser"
0,1,"FL","White",NA,"Male","45-64","postgraduate","November","2012","Kaiser"
0,NA,"FL",NA,NA,"Female",NA,NA,"November","2012","Kaiser"
0,1,"FL","White","$40,000-$75,000","Female","65+","some college","November","2012","Kaiser"
1,0,"NC","White","$20,000-$40,000","Female","65+","some college","November","2012","Kaiser"
1,0,"FL","Black","$40,000-$75,000","Female","30-44","postgraduate","November","2012","Kaiser"
NA,NA,"NH","White","$20,000-$40,000","Male","65+","high school graduate","November","2012","Kaiser"
0,1,"MD","White","$75,000+","Female","30-44","postgraduate","November","2012","Kaiser"
1,0,"MD","White","$75,000+","Female","45-64","college graduate","November","2012","Kaiser"
0,0,"NC","White","$40,000-$75,000","Male","45-64","some college","November","2012","Kaiser"
NA,0,"GA","White","less than $20,000","Male","65+","less than a high school education","November","2012","Kaiser"
NA,NA,"SC","White","$40,000-$75,000","Female","45-64","high school graduate","November","2012","Kaiser"
1,0,"NY","White","$75,000+","Female","65+","college graduate","November","2012","Kaiser"
1,0,"NY","Black","$40,000-$75,000","Female","18-29","college graduate","November","2012","Kaiser"
0,1,"DE","White",NA,"Male","65+","postgraduate","November","2012","Kaiser"
1,0,"NY","White",NA,"Female","45-64","postgraduate","November","2012","Kaiser"
NA,0,"PA","White","$40,000-$75,000","Female","30-44","less than a high school education","November","2012","Kaiser"
0,0,"PA","White","$20,000-$40,000","Female","65+","less than a high school education","November","2012","Kaiser"
1,1,"CT","White","$20,000-$40,000","Female","18-29","college graduate","November","2012","Kaiser"
0,0,"PA","White","less than $20,000","Female","45-64","college graduate","November","2012","Kaiser"
0,0,"NY","White","$75,000+","Male","45-64","some college","November","2012","Kaiser"
1,0,"NJ","Black","$40,000-$75,000","Male","45-64","some college","November","2012","Kaiser"
NA,0,"PA","White","$20,000-$40,000","Female","30-44","postgraduate","November","2012","Kaiser"
0,1,"NJ","White",NA,"Female","45-64","less than a high school education","November","2012","Kaiser"
NA,0,"VT","White","$40,000-$75,000","Male","45-64","some college","November","2012","Kaiser"
NA,0,"NH","White",NA,"Female","45-64","high school graduate","November","2012","Kaiser"
0,0,"IL","Black","$20,000-$40,000","Male","45-64","high school graduate","November","2012","Kaiser"
NA,0,"CT","White","$75,000+","Female","65+","college graduate","November","2012","Kaiser"
0,0,"MA","White",NA,"Female","45-64","high school graduate","November","2012","Kaiser"
1,0,"ME","White","$40,000-$75,000","Male","65+","college graduate","November","2012","Kaiser"
0,0,"MI","White","$40,000-$75,000","Female","65+","high school graduate","November","2012","Kaiser"
1,0,"OH","White","$40,000-$75,000","Female","45-64","college graduate","November","2012","Kaiser"
0,0,"IL","White","$20,000-$40,000","Male","65+","high school graduate","November","2012","Kaiser"
1,0,"OH","White",NA,"Male","30-44",NA,"November","2012","Kaiser"
NA,0,"WI","Black","less than $20,000","Female","45-64","some college","November","2012","Kaiser"
1,0,"KY","White","$75,000+","Female","45-64","some college","November","2012","Kaiser"
0,1,"IL",NA,NA,"Female","45-64","college graduate","November","2012","Kaiser"
0,0,"TN","White","less than $20,000","Male","30-44","less than a high school education","November","2012","Kaiser"
NA,0,"OH","White","$20,000-$40,000","Female","45-64","less than a high school education","November","2012","Kaiser"
0,0,"MI","White","less than $20,000","Male","45-64","high school graduate","November","2012","Kaiser"
1,0,"KS","Black","less than $20,000","Female","45-64","high school graduate","November","2012","Kaiser"
