"aca.fav","tea.party","state","race","income","sex","age","education","month","year","polling.org"
NA,NA,"MI","White","$75,000+","Female","45-64","high school graduate","September","2012","Kaiser"
1,0,"SC","White","$40,000-$75,000","Male","65+","high school graduate","September","2012","Kaiser"
0,0,"WA","White",NA,"Male","18-29","some college","September","2012","Kaiser"
0,1,"TX","Other","$40,000-$75,000","Female","45-64","college graduate","September","2012","Kaiser"
0,1,"CO","White","$40,000-$75,000","Male","30-44","some college","September","2012","Kaiser"
0,0,"CA",NA,NA,"Female",NA,"some college","September","2012","Kaiser"
1,0,"TX","Black","$40,000-$75,000","Female","45-64","some college","September","2012","Kaiser"
0,1,"ID","White","$20,000-$40,000","Male","45-64","postgraduate","September","2012","Kaiser"
0,0,"OR","White","$40,000-$75,000","Female","30-44","college graduate","September","2012","Kaiser"
0,0,"IL","White","$40,000-$75,000","Female","45-64","some college","September","2012","Kaiser"
NA,0,"NV","Other","$40,000-$75,000","Male","45-64","some college","September","2012","Kaiser"
0,0,"OK","White","$75,000+","Male","18-29","some college","September","2012","Kaiser"
1,1,"AZ","White","less than $20,000","Female","18-29","some college","September","2012","Kaiser"
1,0,"NC","White","$40,000-$75,000","Female","18-29","postgraduate","September","2012","Kaiser"
0,1,"TX","White",NA,"Male","45-64","college graduate","September","2012","Kaiser"
NA,0,"PA","White","$40,000-$75,000","Male","65+","postgraduate","September","2012","Kaiser"
0,0,"TX","White","$40,000-$75,000","Male","30-44","some college","September","2012","Kaiser"
0,0,"MI","White","$40,000-$75,000","Female","45-64","less than a high school education","September","2012","Kaiser"
0,0,"VA","White","$75,000+","Male","45-64","college graduate","September","2012","Kaiser"
0,0,"NY","White","$40,000-$75,000","Male","18-29","college graduate","September","2012","Kaiser"
1,0,"SC","Black",NA,"Female","45-64","some college","September","2012","Kaiser"
1,0,"TX","White","$20,000-$40,000","Male","65+","some college","September","2012","Kaiser"
1,0,"NY","Hispanic","$20,000-$40,000","Female","45-64","high school graduate","September","2012","Kaiser"
0,0,"NH","White","$75,000+","Female","30-44","college graduate","September","2012","Kaiser"
1,0,"RI","White","$20,000-$40,000","Female","45-64","college graduate","September","2012","Kaiser"
1,0,"FL","Black","less than $20,000","Female","45-64","less than a high school education","September","2012","Kaiser"
0,1,"WI","White",NA,"Male","45-64","college graduate","September","2012","Kaiser"
0,1,"TX","White",NA,"Male","45-64","college graduate","September","2012","Kaiser"
0,1,"FL","White","less than $20,000","Male","45-64","less than a high school education","September","2012","Kaiser"
0,1,"LA","White","$40,000-$75,000","Male","45-64","some college","September","2012","Kaiser"
0,0,"TX","White","$40,000-$75,000","Male","30-44","some college","September","2012","Kaiser"
1,1,"FL","White","$40,000-$75,000","Male","18-29","high school graduate","September","2012","Kaiser"
0,1,"ID","White","$75,000+","Male","30-44","college graduate","September","2012","Kaiser"
0,1,"WI","White","$40,000-$75,000","Female","30-44","college graduate","September","2012","Kaiser"
NA,0,"MT","White","$20,000-$40,000","Female","30-44","postgraduate","September","2012","Kaiser"
0,0,"WI","White","$75,000+","Male","45-64","college graduate","September","2012","Kaiser"
1,0,"IN","White","less than $20,000","Female","45-64","some college","September","2012","Kaiser"
1,1,"NM","Hispanic","$20,000-$40,000","Male","18-29","high school graduate","September","2012","Kaiser"
1,0,"MD","White","$75,000+","Female","30-44","postgraduate","September","2012","Kaiser"
1,0,"FL","White","$20,000-$40,000","Male","18-29","high school graduate","September","2012","Kaiser"
1,0,"TX","Hispanic",NA,"Male","45-64","some college","September","2012","Kaiser"
1,0,"OH","Other","$75,000+","Male","30-44","some college","September","2012","Kaiser"
NA,0,"NY","White","$40,000-$75,000","Male","45-64","college graduate","September","2012","Kaiser"
0,1,"CT","White","$40,000-$75,000","Male","65+","college graduate","September","2012","Kaiser"
0,0,"TX","White","less than $20,000","Male","45-64","some college","September","2012","Kaiser"
0,1,"AL","White",NA,"Male","45-64","college graduate","September","2012","Kaiser"
1,0,"CA","White","$75,000+","Male","30-44","some college","September","2012","Kaiser"
NA,NA,"CA","Hispanic","less than $20,000","Female","30-44","high school graduate","September","2012","Kaiser"
1,0,"IL","White","$40,000-$75,000","Female","45-64","some college","September","2012","Kaiser"
0,0,"IL","Hispanic","less than $20,000","Male","30-44","less than a high school education","September","2012","Kaiser"
0,NA,"CA","White","$75,000+","Female","45-64","less than a high school education","September","2012","Kaiser"
0,1,"SC","White",NA,"Male","65+","college graduate","September","2012","Kaiser"
1,NA,"CA","Hispanic","$20,000-$40,000","Male","18-29","less than a high school education","September","2012","Kaiser"
1,0,"TN","White","less than $20,000","Male","45-64","high school graduate","September","2012","Kaiser"
NA,NA,"CA","Hispanic","$20,000-$40,000","Male","30-44","less than a high school education","September","2012","Kaiser"
NA,0,"TX","Hispanic","$20,000-$40,000","Male","45-64","less than a high school education","September","2012","Kaiser"
1,0,"NY","White","$40,000-$75,000","Female","45-64","some college","September","2012","Kaiser"
1,0,"NJ","Other","$75,000+","Female","30-44","college graduate","September","2012","Kaiser"
0,0,"IL","White","$40,000-$75,000","Male","30-44","some college","September","2012","Kaiser"
0,1,"TN","White","$40,000-$75,000","Male","45-64","postgraduate","September","2012","Kaiser"
1,0,"CA","Hispanic","$20,000-$40,000","Male","45-64","less than a high school education","September","2012","Kaiser"
1,NA,"CO","Hispanic","$20,000-$40,000","Male","18-29","high school graduate","September","2012","Kaiser"
1,NA,"IN","Hispanic","less than $20,000","Female","30-44","less than a high school education","September","2012","Kaiser"
1,0,"NV","Hispanic","less than $20,000","Male","30-44","some college","September","2012","Kaiser"
0,0,"CO","White","$20,000-$40,000","Male","65+","some college","September","2012","Kaiser"
0,0,"NV","White","$40,000-$75,000","Male","65+","high school graduate","September","2012","Kaiser"
1,0,"IL","White","$20,000-$40,000","Male","30-44","college graduate","September","2012","Kaiser"
1,1,"IA","White","$40,000-$75,000","Female","30-44","some college","September","2012","Kaiser"
0,NA,"CO","White","$20,000-$40,000","Male","45-64","high school graduate","September","2012","Kaiser"
0,NA,"CA","Hispanic","less than $20,000","Female","18-29","less than a high school education","September","2012","Kaiser"
NA,0,"ID","White","$75,000+","Male","45-64","some college","September","2012","Kaiser"
0,0,"WA","White","$40,000-$75,000","Male","45-64","college graduate","September","2012","Kaiser"
0,1,"AZ","White","$75,000+","Male","45-64","college graduate","September","2012","Kaiser"
0,1,"CA","White","$40,000-$75,000","Female","65+","college graduate","September","2012","Kaiser"
NA,0,"HI","Other",NA,"Female","30-44","some college","September","2012","Kaiser"
1,0,"MI","White","$40,000-$75,000","Female","45-64","college graduate","September","2012","Kaiser"
0,0,"OH","White","$20,000-$40,000","Male","45-64","less than a high school education","September","2012","Kaiser"
1,0,"FL","White","$75,000+","Male","30-44","college graduate","September","2012","Kaiser"
1,0,"MS","White","$40,000-$75,000","Male","45-64","postgraduate","September","2012","Kaiser"
0,1,"TX","White",NA,"Male","45-64","college graduate","September","2012","Kaiser"
0,0,"TX","White","$20,000-$40,000","Female","30-44","high school graduate","September","2012","Kaiser"
1,1,"CO","Black","less than $20,000","Male","45-64","college graduate","September","2012","Kaiser"
1,0,"FL","White","$20,000-$40,000","Female","45-64","some college","September","2012","Kaiser"
1,0,"NY","White","$75,000+","Female","30-44","postgraduate","September","2012","Kaiser"
0,0,"WI","White","$20,000-$40,000","Male","18-29","high school graduate","September","2012","Kaiser"
1,0,"IL","White","$40,000-$75,000","Female","45-64","postgraduate","September","2012","Kaiser"
1,0,"MI","White","$75,000+","Male","30-44","postgraduate","September","2012","Kaiser"
0,1,"AL","White","$40,000-$75,000","Male","45-64","postgraduate","September","2012","Kaiser"
0,0,"TX","Hispanic","$40,000-$75,000","Female","18-29","college graduate","September","2012","Kaiser"
1,0,"AL","White","$75,000+","Male","45-64","college graduate","September","2012","Kaiser"
0,1,"LA","White","$75,000+","Male","30-44","postgraduate","September","2012","Kaiser"
1,0,"MN",NA,"$40,000-$75,000","Male","18-29","college graduate","September","2012","Kaiser"
1,0,"OH","White","$40,000-$75,000","Male","45-64","high school graduate","September","2012","Kaiser"
0,NA,"TN","White","$75,000+","Male","18-29","some college","September","2012","Kaiser"
0,1,"TN","White","$40,000-$75,000","Male","45-64","high school graduate","September","2012","Kaiser"
1,0,"GA","White","$40,000-$75,000","Female","45-64","high school graduate","September","2012","Kaiser"
1,0,"FL","Hispanic","$20,000-$40,000","Male","18-29","some college","September","2012","Kaiser"
1,0,"NY","White","$40,000-$75,000","Male","18-29","high school graduate","September","2012","Kaiser"
0,0,"IL","Other","$75,000+","Female","30-44","college graduate","September","2012","Kaiser"
NA,NA,"NJ","Hispanic","less than $20,000","Male","65+","less than a high school education","September","2012","Kaiser"
NA,0,"FL","White",NA,"Female","18-29","some college","September","2012","Kaiser"
0,0,"MN","White","$75,000+","Female","45-64","college graduate","September","2012","Kaiser"
0,1,"VA","White","$75,000+","Female","18-29","college graduate","September","2012","Kaiser"
1,0,"PA","White","less than $20,000","Female","18-29","less than a high school education","September","2012","Kaiser"
0,1,"LA","White","$75,000+","Male","45-64","some college","September","2012","Kaiser"
0,0,"OH","White","$20,000-$40,000","Male","18-29","high school graduate","September","2012","Kaiser"
0,0,"TN","White","$75,000+","Female","30-44","postgraduate","September","2012","Kaiser"
1,0,"PA","White","$75,000+","Male","45-64","postgraduate","September","2012","Kaiser"
1,NA,"TX","Hispanic","less than $20,000","Female","30-44","less than a high school education","September","2012","Kaiser"
0,0,"IA","White",NA,"Female","45-64","some college","September","2012","Kaiser"
0,0,"FL","Black","$20,000-$40,000","Male","30-44","less than a high school education","September","2012","Kaiser"
0,1,"KY","White","$75,000+","Male","18-29","less than a high school education","September","2012","Kaiser"
NA,0,"SC","Black","$20,000-$40,000","Male","18-29","high school graduate","September","2012","Kaiser"
1,0,"ND","White","$40,000-$75,000","Male","30-44","some college","September","2012","Kaiser"
1,0,"LA",NA,NA,"Female","30-44","college graduate","September","2012","Kaiser"
1,NA,"CA","Hispanic","$20,000-$40,000","Female","30-44","high school graduate","September","2012","Kaiser"
0,1,"TN","White","$40,000-$75,000","Male","18-29","college graduate","September","2012","Kaiser"
NA,0,"TX","Hispanic","less than $20,000","Female","18-29","less than a high school education","September","2012","Kaiser"
1,0,"IL","White","$75,000+","Female","45-64","college graduate","September","2012","Kaiser"
0,0,"TX",NA,NA,"Male","30-44","college graduate","September","2012","Kaiser"
NA,NA,"NC","Hispanic","less than $20,000","Male","45-64","less than a high school education","September","2012","Kaiser"
1,0,"MD","Hispanic","$20,000-$40,000","Male","18-29","some college","September","2012","Kaiser"
1,0,"VA","Black","less than $20,000","Male","30-44","less than a high school education","September","2012","Kaiser"
1,0,"MA","White","$75,000+","Female","45-64","postgraduate","September","2012","Kaiser"
1,0,"LA","White","$75,000+","Male","45-64","high school graduate","September","2012","Kaiser"
NA,NA,"IL","Hispanic","less than $20,000","Female","30-44","some college","September","2012","Kaiser"
NA,NA,"CO","Hispanic","$20,000-$40,000","Female","45-64","high school graduate","September","2012","Kaiser"
1,0,"AL","Hispanic","$40,000-$75,000","Male","30-44","some college","September","2012","Kaiser"
0,0,"NJ","Black",NA,"Female","45-64","some college","September","2012","Kaiser"
0,1,"NC","White","$20,000-$40,000","Female","30-44","college graduate","September","2012","Kaiser"
0,1,"WI","Black","$20,000-$40,000","Female","18-29","high school graduate","September","2012","Kaiser"
1,0,"NC","White","$40,000-$75,000","Female","45-64","college graduate","September","2012","Kaiser"
1,1,"NY","Hispanic","$20,000-$40,000","Male","45-64","high school graduate","September","2012","Kaiser"
1,0,"MI","Black","less than $20,000","Female","30-44","less than a high school education","September","2012","Kaiser"
0,0,"NH","White","$75,000+","Male","18-29","some college","September","2012","Kaiser"
0,0,"OK","White","$75,000+","Male","30-44","some college","September","2012","Kaiser"
1,0,"NY","Black","$40,000-$75,000","Male","18-29","college graduate","September","2012","Kaiser"
0,0,"NC","Other","$75,000+","Male","30-44","postgraduate","September","2012","Kaiser"
0,0,"KY","White","$40,000-$75,000","Female","30-44","college graduate","September","2012","Kaiser"
1,0,"DC","Black","$75,000+","Male","18-29","some college","September","2012","Kaiser"
1,0,"CA","Hispanic","less than $20,000","Male","30-44","high school graduate","September","2012","Kaiser"
1,0,"IN","Black","$75,000+","Male","30-44","high school graduate","September","2012","Kaiser"
1,0,"IL",NA,"$75,000+","Female","30-44","some college","September","2012","Kaiser"
0,0,"NJ","Hispanic","$40,000-$75,000","Female","30-44","college graduate","September","2012","Kaiser"
0,1,"FL","White","$40,000-$75,000","Female","45-64","high school graduate","September","2012","Kaiser"
0,1,"LA","White","less than $20,000","Male","65+","postgraduate","September","2012","Kaiser"
0,0,"PA","White","$40,000-$75,000","Female","30-44","high school graduate","September","2012","Kaiser"
1,NA,"MO","Hispanic","less than $20,000","Female","30-44","less than a high school education","September","2012","Kaiser"
1,0,"FL","Hispanic","$75,000+","Male","45-64","some college","September","2012","Kaiser"
1,0,"WI","White","$40,000-$75,000","Female","18-29","some college","September","2012","Kaiser"
1,0,"FL","White","$40,000-$75,000","Male","30-44","college graduate","September","2012","Kaiser"
1,0,"VA",NA,NA,"Female","45-64",NA,"September","2012","Kaiser"
1,NA,"CA","Hispanic",NA,"Male","45-64","less than a high school education","September","2012","Kaiser"
1,0,"TN","Black","$40,000-$75,000","Male","65+","college graduate","September","2012","Kaiser"
1,1,"LA","White","$40,000-$75,000","Male","45-64","some college","September","2012","Kaiser"
1,0,"FL","White","$40,000-$75,000","Male","30-44","some college","September","2012","Kaiser"
1,1,"TX","Hispanic","$20,000-$40,000","Female","45-64","some college","September","2012","Kaiser"
1,0,"CA","White","less than $20,000","Female","45-64","postgraduate","September","2012","Kaiser"
1,0,"CA","White","$75,000+","Male","30-44","college graduate","September","2012","Kaiser"
1,0,"WA","White","$75,000+","Male","45-64","college graduate","September","2012","Kaiser"
1,1,"OH","Hispanic","$40,000-$75,000","Male","30-44","high school graduate","September","2012","Kaiser"
1,0,"OK","White","$40,000-$75,000","Male","30-44","some college","September","2012","Kaiser"
1,1,"GA","Hispanic","$75,000+","Male","45-64","some college","September","2012","Kaiser"
0,0,"TX","White","$40,000-$75,000","Female","30-44","high school graduate","September","2012","Kaiser"
1,1,"UT","Hispanic","$20,000-$40,000","Male","30-44","high school graduate","September","2012","Kaiser"
1,1,"CA","Black",NA,"Male","30-44","college graduate","September","2012","Kaiser"
1,1,"WV","Hispanic","$40,000-$75,000","Female","30-44","some college","September","2012","Kaiser"
1,1,"TX","Hispanic","$40,000-$75,000","Female","30-44","some college","September","2012","Kaiser"
0,1,"CA","White","$75,000+","Male","45-64","postgraduate","September","2012","Kaiser"
1,0,"NV","White",NA,"Male","65+","college graduate","September","2012","Kaiser"
1,0,"CA","White","less than $20,000","Male","18-29","postgraduate","September","2012","Kaiser"
1,0,"CA","White","$40,000-$75,000","Male","18-29","college graduate","September","2012","Kaiser"
1,0,"CA",NA,"$75,000+","Female","45-64","college graduate","September","2012","Kaiser"
0,0,"CA","White","$75,000+","Female","45-64","some college","September","2012","Kaiser"
0,1,"OR","White",NA,"Male","65+","postgraduate","September","2012","Kaiser"
1,0,"WA","White","less than $20,000","Male","65+","postgraduate","September","2012","Kaiser"
1,0,"OR","White","$20,000-$40,000","Male","45-64","postgraduate","September","2012","Kaiser"
NA,0,"MA","White","less than $20,000","Female","65+","high school graduate","September","2012","Kaiser"
1,0,"ME","White","$75,000+","Female","45-64","postgraduate","September","2012","Kaiser"
0,0,"MA","White","$75,000+","Female","45-64","postgraduate","September","2012","Kaiser"
0,1,"MA","White","$40,000-$75,000","Female","65+","some college","September","2012","Kaiser"
1,0,"MA","Black","less than $20,000","Female","30-44","college graduate","September","2012","Kaiser"
1,0,"RI","White",NA,"Female","45-64","college graduate","September","2012","Kaiser"
0,1,"MA","Other","$75,000+","Female","45-64","postgraduate","September","2012","Kaiser"
1,0,"NY","Hispanic","$20,000-$40,000","Male","30-44","some college","September","2012","Kaiser"
1,0,"PA","White","$40,000-$75,000","Male","65+","postgraduate","September","2012","Kaiser"
1,1,"NJ","White","$75,000+","Male","65+","high school graduate","September","2012","Kaiser"
1,0,"NY","White","$75,000+","Male","45-64","postgraduate","September","2012","Kaiser"
0,1,"PA","White",NA,"Male","45-64","high school graduate","September","2012","Kaiser"
1,0,"NY","White","$75,000+","Female","45-64","postgraduate","September","2012","Kaiser"
1,0,"PA","White","$75,000+","Male","65+","postgraduate","September","2012","Kaiser"
0,1,"NY","White","$40,000-$75,000","Male","30-44","high school graduate","September","2012","Kaiser"
1,0,"MA","White","$75,000+","Female","45-64","postgraduate","September","2012","Kaiser"
0,1,"NY","White",NA,"Male","65+","some college","September","2012","Kaiser"
1,NA,"NY","White","$20,000-$40,000","Female","45-64","some college","September","2012","Kaiser"
0,1,"NJ","White",NA,"Female","65+","college graduate","September","2012","Kaiser"
1,1,"NY","Black","$40,000-$75,000","Male","65+","college graduate","September","2012","Kaiser"
1,0,"PA","White","less than $20,000","Female","65+","high school graduate","September","2012","Kaiser"
1,0,"PA","White","$20,000-$40,000","Female","45-64","high school graduate","September","2012","Kaiser"
1,0,"NY","Hispanic","$20,000-$40,000","Female","45-64","college graduate","September","2012","Kaiser"
1,NA,"NY","White","less than $20,000","Male","65+","postgraduate","September","2012","Kaiser"
1,0,"FL","Black","$75,000+","Male","45-64","some college","September","2012","Kaiser"
0,0,"FL","White","$20,000-$40,000","Female","65+","high school graduate","September","2012","Kaiser"
1,0,"FL","Black","$40,000-$75,000","Female","45-64","some college","September","2012","Kaiser"
0,1,"FL","White","$40,000-$75,000","Male","45-64","high school graduate","September","2012","Kaiser"
0,1,"NC","White","$75,000+","Female","45-64","college graduate","September","2012","Kaiser"
0,1,"FL","White","$75,000+","Male","65+","college graduate","September","2012","Kaiser"
1,1,"FL","Black","$20,000-$40,000","Male","45-64","high school graduate","September","2012","Kaiser"
0,NA,"VA","White","less than $20,000","Female","65+","high school graduate","September","2012","Kaiser"
0,0,"GA","Black","less than $20,000","Male","45-64","less than a high school education","September","2012","Kaiser"
1,0,"NC","Hispanic","$75,000+","Female","45-64","postgraduate","September","2012","Kaiser"
0,0,"FL","White",NA,"Female","45-64","less than a high school education","September","2012","Kaiser"
NA,0,"FL","Other","less than $20,000","Male","45-64","high school graduate","September","2012","Kaiser"
1,NA,"FL","Other","$40,000-$75,000","Female","18-29","college graduate","September","2012","Kaiser"
0,0,"IL","White","$75,000+","Male","45-64","college graduate","September","2012","Kaiser"
NA,0,"IN","White",NA,"Female","65+","some college","September","2012","Kaiser"
0,1,"WI","White","$75,000+","Female","30-44","college graduate","September","2012","Kaiser"
1,0,"MI","White","$75,000+","Male","30-44","high school graduate","September","2012","Kaiser"
0,1,"OH","White","$20,000-$40,000","Female","65+","high school graduate","September","2012","Kaiser"
1,0,"MI","Black","$75,000+","Male","65+","postgraduate","September","2012","Kaiser"
0,0,"IL","White",NA,"Female","45-64","college graduate","September","2012","Kaiser"
NA,0,"IL","White","less than $20,000","Female","65+","some college","September","2012","Kaiser"
1,0,"IN","Black",NA,"Female","65+","college graduate","September","2012","Kaiser"
0,1,"WI","White",NA,"Female","65+","some college","September","2012","Kaiser"
0,0,"OH","Hispanic","$75,000+","Male","45-64","postgraduate","September","2012","Kaiser"
0,1,"IN","White","$40,000-$75,000","Female","45-64","some college","September","2012","Kaiser"
0,0,"WI","White",NA,"Female","65+","postgraduate","September","2012","Kaiser"
1,0,"IL","White",NA,"Male","65+","some college","September","2012","Kaiser"
1,0,"MI","Other","less than $20,000","Female","45-64","some college","September","2012","Kaiser"
1,0,"IN","White","$75,000+","Female","65+","college graduate","September","2012","Kaiser"
0,0,"OH","White","$40,000-$75,000","Male","65+","some college","September","2012","Kaiser"
1,0,"OH","White","$20,000-$40,000","Male","45-64","some college","September","2012","Kaiser"
NA,1,"IL","White","$40,000-$75,000","Female","65+","some college","September","2012","Kaiser"
0,1,"IN","White","$75,000+","Male","45-64","college graduate","September","2012","Kaiser"
1,0,"VA","White","$20,000-$40,000","Female","65+","high school graduate","September","2012","Kaiser"
1,0,"FL","Black","less than $20,000","Female","65+","postgraduate","September","2012","Kaiser"
1,0,"SC","White","$75,000+","Female","45-64","postgraduate","September","2012","Kaiser"
1,0,"GA","White","$75,000+","Male","45-64","postgraduate","September","2012","Kaiser"
1,0,"FL","Black",NA,"Male","45-64","college graduate","September","2012","Kaiser"
0,NA,"FL","Hispanic","$75,000+","Male","45-64","high school graduate","September","2012","Kaiser"
0,1,"VA","White","$40,000-$75,000","Female","45-64","college graduate","September","2012","Kaiser"
0,1,"NC","White","$20,000-$40,000","Female","18-29","high school graduate","September","2012","Kaiser"
NA,NA,"TN","White","$20,000-$40,000","Male","30-44","high school graduate","September","2012","Kaiser"
0,0,"KY","White","less than $20,000","Female","65+","college graduate","September","2012","Kaiser"
0,1,"TN","White","$75,000+","Male","45-64","postgraduate","September","2012","Kaiser"
0,0,"AL","White","$20,000-$40,000","Male","65+","some college","September","2012","Kaiser"
1,0,"TN","White","$20,000-$40,000","Female","65+","postgraduate","September","2012","Kaiser"
1,0,"MN","White","$20,000-$40,000","Male","65+","high school graduate","September","2012","Kaiser"
1,0,"AL","Black","$20,000-$40,000","Female","30-44","high school graduate","September","2012","Kaiser"
1,0,"AL","Black","$20,000-$40,000","Female","45-64","college graduate","September","2012","Kaiser"
0,1,"MO","White","less than $20,000","Female","65+","postgraduate","September","2012","Kaiser"
0,1,"MO","White","$75,000+","Male","45-64","postgraduate","September","2012","Kaiser"
0,0,"IA","White","$75,000+","Female","30-44","college graduate","September","2012","Kaiser"
0,0,"KS","White","$40,000-$75,000","Female","65+","college graduate","September","2012","Kaiser"
0,1,"MO","White","$40,000-$75,000","Female","45-64","some college","September","2012","Kaiser"
0,0,"NE","White","$20,000-$40,000","Male","30-44","college graduate","September","2012","Kaiser"
NA,0,"LA","White","$75,000+","Male","30-44","college graduate","September","2012","Kaiser"
0,1,"LA","White","$40,000-$75,000","Male","45-64","high school graduate","September","2012","Kaiser"
1,0,"TX","White","less than $20,000","Female","65+","postgraduate","September","2012","Kaiser"
1,0,"OK","Black","$20,000-$40,000","Male","65+","high school graduate","September","2012","Kaiser"
0,1,"LA","White","$75,000+","Male","45-64","high school graduate","September","2012","Kaiser"
0,1,"TX","White","$75,000+","Male","45-64","postgraduate","September","2012","Kaiser"
0,1,"TX","White","$40,000-$75,000","Female","65+","some college","September","2012","Kaiser"
1,0,"TX","Hispanic","$40,000-$75,000","Female","45-64","postgraduate","September","2012","Kaiser"
0,0,"TX","Hispanic","$20,000-$40,000","Female","18-29","college graduate","September","2012","Kaiser"
0,1,"TX","White","$40,000-$75,000","Male","65+","college graduate","September","2012","Kaiser"
1,0,"TX","White","$40,000-$75,000","Male","65+","postgraduate","September","2012","Kaiser"
1,0,"LA","White","$20,000-$40,000","Female","65+","less than a high school education","September","2012","Kaiser"
0,0,"UT","White","$40,000-$75,000","Female","65+","college graduate","September","2012","Kaiser"
0,0,"NM","White","less than $20,000","Female","18-29","college graduate","September","2012","Kaiser"
0,1,"AZ","White","$20,000-$40,000","Male","65+","high school graduate","September","2012","Kaiser"
NA,0,"UT","Hispanic","$20,000-$40,000","Female","45-64","some college","September","2012","Kaiser"
0,1,"ID","White","$40,000-$75,000","Female","45-64","college graduate","September","2012","Kaiser"
0,0,"TX","Hispanic","$75,000+","Female","65+","college graduate","September","2012","Kaiser"
1,1,"HI","White",NA,"Female","65+","some college","September","2012","Kaiser"
0,1,"CA","White","$75,000+","Female","45-64","high school graduate","September","2012","Kaiser"
1,0,"CA","White","$40,000-$75,000","Female","45-64","postgraduate","September","2012","Kaiser"
1,0,"CA","Black","$20,000-$40,000","Male","65+","some college","September","2012","Kaiser"
1,0,"OR","White","$40,000-$75,000","Female","65+","college graduate","September","2012","Kaiser"
1,0,"WA","White","$20,000-$40,000","Female","65+","college graduate","September","2012","Kaiser"
0,NA,"WA","White","$75,000+","Female","18-29","some college","September","2012","Kaiser"
1,0,"WA","White","$75,000+","Male","65+","college graduate","September","2012","Kaiser"
0,NA,"CA","White","$75,000+","Female","65+","college graduate","September","2012","Kaiser"
0,1,"CA","White",NA,"Female","65+","college graduate","September","2012","Kaiser"
1,0,"CA","Black","$75,000+","Female","45-64","some college","September","2012","Kaiser"
1,0,"WA","White","$40,000-$75,000","Female","65+","some college","September","2012","Kaiser"
0,1,"OR","White","$75,000+","Female","65+","college graduate","September","2012","Kaiser"
1,0,"CA","Black","$40,000-$75,000","Male","65+","high school graduate","September","2012","Kaiser"
0,1,"WA","White","$20,000-$40,000","Male","65+","college graduate","September","2012","Kaiser"
0,0,"CA","Black","less than $20,000","Female","45-64","high school graduate","September","2012","Kaiser"
0,1,"OR","White","$75,000+","Male","65+","some college","September","2012","Kaiser"
1,0,"OR","White","$20,000-$40,000","Female","45-64","some college","September","2012","Kaiser"
1,NA,"OR","Other","$40,000-$75,000","Male","65+","some college","September","2012","Kaiser"
NA,0,"CA","White","$75,000+","Female","45-64","college graduate","September","2012","Kaiser"
NA,NA,"CA","White","less than $20,000","Female","65+","less than a high school education","September","2012","Kaiser"
1,0,"CA","White","less than $20,000","Male","45-64","some college","September","2012","Kaiser"
1,0,"CA","White","$75,000+","Male","45-64","postgraduate","September","2012","Kaiser"
0,1,"WA","White","$75,000+","Female","45-64","college graduate","September","2012","Kaiser"
0,1,"WA","White","$75,000+","Female","30-44","college graduate","September","2012","Kaiser"
1,0,"SC","White","$75,000+","Female","65+","college graduate","September","2012","Kaiser"
1,0,"NC","White","$75,000+","Male","30-44","some college","September","2012","Kaiser"
1,0,"OH","White","$20,000-$40,000","Female","45-64","less than a high school education","September","2012","Kaiser"
0,0,"WI","White","$20,000-$40,000","Female","65+","high school graduate","September","2012","Kaiser"
0,0,"MI","White","less than $20,000","Male","65+","high school graduate","September","2012","Kaiser"
NA,0,"OH","White",NA,"Female","65+","some college","September","2012","Kaiser"
NA,0,"MI","White","$20,000-$40,000","Female","45-64","high school graduate","September","2012","Kaiser"
0,0,"IN","White","$75,000+","Female","45-64","high school graduate","September","2012","Kaiser"
1,0,"MI","White","$20,000-$40,000","Male","18-29","some college","September","2012","Kaiser"
1,1,"OH","White","$20,000-$40,000","Female","65+","high school graduate","September","2012","Kaiser"
0,1,"IL","White",NA,"Male","65+","some college","September","2012","Kaiser"
1,0,"OH","White","less than $20,000","Male","45-64","postgraduate","September","2012","Kaiser"
1,0,"OH","White","$40,000-$75,000","Male","65+","high school graduate","September","2012","Kaiser"
1,0,"WI","White","$20,000-$40,000","Male","65+","postgraduate","September","2012","Kaiser"
0,1,"WI","White","$20,000-$40,000","Male","45-64","high school graduate","September","2012","Kaiser"
1,0,"WI","White","$40,000-$75,000","Male","45-64","high school graduate","September","2012","Kaiser"
0,0,"IL","Other","$75,000+","Male","18-29","college graduate","September","2012","Kaiser"
NA,1,"OH","White",NA,"Female","65+","some college","September","2012","Kaiser"
0,1,"IL","White","$75,000+","Male","45-64","college graduate","September","2012","Kaiser"
1,0,"MI","White","$20,000-$40,000","Female","65+","postgraduate","September","2012","Kaiser"
1,0,"OH","White","$40,000-$75,000","Female","45-64","college graduate","September","2012","Kaiser"
1,0,"NY","White","$40,000-$75,000","Male","45-64","some college","September","2012","Kaiser"
NA,0,"IN","White","$75,000+","Female","65+","postgraduate","September","2012","Kaiser"
0,1,"RI","White","$75,000+","Female","45-64","college graduate","September","2012","Kaiser"
0,0,"OK","White","$20,000-$40,000","Female","65+","less than a high school education","September","2012","Kaiser"
1,0,"RI","White","$40,000-$75,000","Male","65+","some college","September","2012","Kaiser"
0,0,"TN","White",NA,"Female","18-29","some college","September","2012","Kaiser"
1,0,"IL","White","$75,000+","Female","45-64","college graduate","September","2012","Kaiser"
0,1,"TN","White","less than $20,000","Male","45-64","college graduate","September","2012","Kaiser"
0,0,"MA","White",NA,"Male","30-44","college graduate","September","2012","Kaiser"
