"aca.fav","tea.party","state","race","income","sex","age","education","month","year","polling.org"
1,0,"OH","White","less than $20,000","Male","45-64","high school graduate","April","2012","Kaiser"
0,0,"OH","White","$20,000-$40,000","Male","45-64","high school graduate","April","2012","Kaiser"
0,0,"IN","White",NA,"Female","45-64","high school graduate","April","2012","Kaiser"
0,1,"KY","White","$20,000-$40,000","Female","65+","high school graduate","April","2012","Kaiser"
0,NA,"FL","Hispanic","less than $20,000","Female","65+","some college","April","2012","Kaiser"
1,0,"IL","White","$75,000+","Female","45-64","postgraduate","April","2012","Kaiser"
1,0,"WI","White","$75,000+","Female","45-64","college graduate","April","2012","Kaiser"
NA,0,"TN","White",NA,"Female","65+","high school graduate","April","2012","Kaiser"
0,1,"AL","White","$40,000-$75,000","Female","65+","high school graduate","April","2012","Kaiser"
1,0,"PA","White","$75,000+","Female","45-64","postgraduate","April","2012","Kaiser"
0,0,"TN","White",NA,"Female","65+","some college","April","2012","Kaiser"
0,0,"TN","White",NA,"Male","45-64","some college","April","2012","Kaiser"
1,0,"MS","White","$75,000+","Female","65+","postgraduate","April","2012","Kaiser"
1,0,"MD","Black","$40,000-$75,000","Female","45-64","college graduate","April","2012","Kaiser"
0,0,"AL","White","$20,000-$40,000","Female","45-64","some college","April","2012","Kaiser"
0,0,"VA","White",NA,"Male","45-64","postgraduate","April","2012","Kaiser"
0,1,"AL","White","$75,000+","Female","65+","college graduate","April","2012","Kaiser"
1,0,"MD","Black","$75,000+","Male","65+","postgraduate","April","2012","Kaiser"
1,0,"MN","White","$40,000-$75,000","Male","45-64","some college","April","2012","Kaiser"
0,NA,"AL","Other","$40,000-$75,000","Female","65+","less than a high school education","April","2012","Kaiser"
0,1,"OK","White","$20,000-$40,000","Female","45-64","some college","April","2012","Kaiser"
1,0,"MN","White","$75,000+","Female","65+","college graduate","April","2012","Kaiser"
0,0,"TX","Hispanic","$40,000-$75,000","Male","30-44","some college","April","2012","Kaiser"
0,0,"TN","White","$40,000-$75,000","Female","45-64","postgraduate","April","2012","Kaiser"
1,0,"KS","Other","$75,000+","Female","65+","postgraduate","April","2012","Kaiser"
0,NA,"NE","White","$40,000-$75,000","Female","45-64","high school graduate","April","2012","Kaiser"
0,1,"TX","White","$75,000+","Male","30-44","college graduate","April","2012","Kaiser"
0,1,"LA","White",NA,"Male","45-64",NA,"April","2012","Kaiser"
0,1,"TX","White","$20,000-$40,000","Male","65+","some college","April","2012","Kaiser"
1,0,"TX","Black","$75,000+","Male","45-64","some college","April","2012","Kaiser"
0,1,"KS","White","$40,000-$75,000","Male","45-64","some college","April","2012","Kaiser"
0,1,"IA","White","$75,000+","Male","65+","college graduate","April","2012","Kaiser"
0,1,"IA","White","$20,000-$40,000","Male","65+","high school graduate","April","2012","Kaiser"
0,0,"TX","White",NA,"Female","65+","college graduate","April","2012","Kaiser"
1,0,"AZ","White","$40,000-$75,000","Male","65+","some college","April","2012","Kaiser"
1,0,"AR","White","$75,000+","Male","65+","postgraduate","April","2012","Kaiser"
1,0,"OK","White","$75,000+","Female","65+","college graduate","April","2012","Kaiser"
0,0,"MO","White",NA,"Male","45-64",NA,"April","2012","Kaiser"
0,1,"CT","White",NA,"Female","65+","high school graduate","April","2012","Kaiser"
0,1,"NV","White","$75,000+","Male","45-64","high school graduate","April","2012","Kaiser"
1,NA,"NV","Hispanic",NA,"Female","65+","some college","April","2012","Kaiser"
1,0,"CA","Black","$40,000-$75,000","Female","65+","postgraduate","April","2012","Kaiser"
1,0,"CA","White",NA,"Female","65+","college graduate","April","2012","Kaiser"
0,0,"AZ","White","less than $20,000","Female","65+","college graduate","April","2012","Kaiser"
0,0,"WY","White","$40,000-$75,000","Female","45-64","high school graduate","April","2012","Kaiser"
0,1,"CO","White","$20,000-$40,000","Female","65+","high school graduate","April","2012","Kaiser"
1,0,"CO","Other","$75,000+","Male","18-29","postgraduate","April","2012","Kaiser"
1,0,"CO","White","$40,000-$75,000","Male","45-64","high school graduate","April","2012","Kaiser"
1,0,"OK","White","less than $20,000","Female","45-64","postgraduate","April","2012","Kaiser"
NA,0,"CA","White","$40,000-$75,000","Male","65+","less than a high school education","April","2012","Kaiser"
1,0,"CA","White","$75,000+","Female","45-64","some college","April","2012","Kaiser"
1,0,"CA","White","$40,000-$75,000","Female","45-64","some college","April","2012","Kaiser"
1,0,"MD","White","$40,000-$75,000","Female","45-64","college graduate","April","2012","Kaiser"
1,1,"GA","Other","$20,000-$40,000","Female","45-64","some college","April","2012","Kaiser"
0,0,"FL","White","$40,000-$75,000","Male","65+","college graduate","April","2012","Kaiser"
1,0,"VA","Other","$75,000+","Female","45-64","postgraduate","April","2012","Kaiser"
1,0,"TX","Hispanic","$20,000-$40,000","Female","45-64","high school graduate","April","2012","Kaiser"
0,1,"TX","White","$20,000-$40,000","Male","65+","college graduate","April","2012","Kaiser"
1,0,"NC","White","$75,000+","Male","18-29","some college","April","2012","Kaiser"
0,NA,"WV","White","less than $20,000","Female","65+","less than a high school education","April","2012","Kaiser"
0,0,"NC","Hispanic","$75,000+","Female","45-64","postgraduate","April","2012","Kaiser"
0,1,"AR","White","$40,000-$75,000","Female","65+","some college","April","2012","Kaiser"
0,1,"MD","White","$75,000+","Female","65+","college graduate","April","2012","Kaiser"
0,1,"TX","White",NA,"Male","45-64","postgraduate","April","2012","Kaiser"
NA,0,"SC","Black","$20,000-$40,000","Male","18-29","high school graduate","April","2012","Kaiser"
0,0,"TX","Hispanic","$75,000+","Male","30-44","college graduate","April","2012","Kaiser"
1,0,"MD",NA,"$75,000+","Male","65+","postgraduate","April","2012","Kaiser"
1,0,"TX","Hispanic","less than $20,000","Male","45-64","some college","April","2012","Kaiser"
0,NA,"FL","White","less than $20,000","Female","18-29","less than a high school education","April","2012","Kaiser"
0,1,"MD","White","$75,000+","Male","30-44","college graduate","April","2012","Kaiser"
1,0,"TX","Black","$75,000+","Female","18-29","high school graduate","April","2012","Kaiser"
1,0,"TX","Other","$40,000-$75,000","Female","30-44","college graduate","April","2012","Kaiser"
1,0,"MD","White",NA,"Male","65+","some college","April","2012","Kaiser"
1,0,"VA","White","$40,000-$75,000","Male","45-64","college graduate","April","2012","Kaiser"
1,0,"GA","White","$20,000-$40,000","Male","45-64","postgraduate","April","2012","Kaiser"
0,1,"GA","White","$20,000-$40,000","Male","45-64","postgraduate","April","2012","Kaiser"
0,1,"OH","White",NA,"Male","45-64","college graduate","April","2012","Kaiser"
NA,0,"IN","Black","$40,000-$75,000","Male","45-64","college graduate","April","2012","Kaiser"
0,0,"TX","White","$40,000-$75,000","Female","45-64","some college","April","2012","Kaiser"
NA,0,"OH","White","$75,000+","Male","45-64","high school graduate","April","2012","Kaiser"
0,NA,"TX","Hispanic","less than $20,000","Female","45-64","some college","April","2012","Kaiser"
1,0,"MI","White","$40,000-$75,000","Male","65+","some college","April","2012","Kaiser"
1,0,"AR","White","less than $20,000","Female","45-64","some college","April","2012","Kaiser"
0,0,"OH","White","less than $20,000","Male","45-64","high school graduate","April","2012","Kaiser"
0,NA,"IL","White","$20,000-$40,000","Male","65+","postgraduate","April","2012","Kaiser"
0,0,"FL","White","$75,000+","Male","45-64","postgraduate","April","2012","Kaiser"
0,1,"IL","White",NA,"Male","65+","college graduate","April","2012","Kaiser"
0,1,"WI","White","$75,000+","Male","45-64","college graduate","April","2012","Kaiser"
NA,0,"AR","White","$20,000-$40,000","Female","65+","high school graduate","April","2012","Kaiser"
0,1,"WI","White","$40,000-$75,000","Male","45-64","some college","April","2012","Kaiser"
NA,0,"OH","White","$20,000-$40,000","Male","65+","high school graduate","April","2012","Kaiser"
0,0,"AZ","White","$20,000-$40,000","Female","45-64","high school graduate","April","2012","Kaiser"
1,0,"AZ","White","$75,000+","Male","65+","postgraduate","April","2012","Kaiser"
0,NA,"OH","White","$20,000-$40,000","Female","65+","some college","April","2012","Kaiser"
0,1,"CO","White","$75,000+","Female","45-64","some college","April","2012","Kaiser"
1,0,"CO","White","$40,000-$75,000","Female","45-64","college graduate","April","2012","Kaiser"
0,0,"OH","White","less than $20,000","Male","45-64","high school graduate","April","2012","Kaiser"
1,0,"CO","White","$75,000+","Female","45-64","college graduate","April","2012","Kaiser"
1,1,"TX","Hispanic","less than $20,000","Female","30-44","high school graduate","April","2012","Kaiser"
0,0,"AZ","White","$40,000-$75,000","Female","45-64","high school graduate","April","2012","Kaiser"
1,0,"NM","White","$75,000+","Female","65+","postgraduate","April","2012","Kaiser"
0,0,"OH","White","$40,000-$75,000","Female","45-64","high school graduate","April","2012","Kaiser"
0,0,"MI","White","$75,000+","Male","45-64","some college","April","2012","Kaiser"
1,0,"CO","White","$75,000+","Female","45-64","college graduate","April","2012","Kaiser"
0,1,"AZ","White","less than $20,000","Female","65+","less than a high school education","April","2012","Kaiser"
0,1,"NJ","White",NA,"Female","65+","some college","April","2012","Kaiser"
1,0,"OR","Other","$20,000-$40,000","Female","18-29","some college","April","2012","Kaiser"
0,0,"PA","White","less than $20,000","Female","65+","high school graduate","April","2012","Kaiser"
1,1,"AK","White","$40,000-$75,000","Female","45-64","postgraduate","April","2012","Kaiser"
1,0,"NY","White",NA,"Male","65+","some college","April","2012","Kaiser"
0,0,"PA","White",NA,"Male","65+","postgraduate","April","2012","Kaiser"
1,0,"FL","White",NA,"Male","65+","college graduate","April","2012","Kaiser"
0,1,"NY","White","$20,000-$40,000","Male","45-64","some college","April","2012","Kaiser"
0,0,"NY","White","less than $20,000","Female","65+","less than a high school education","April","2012","Kaiser"
0,NA,"NJ","White","$40,000-$75,000","Female","30-44","high school graduate","April","2012","Kaiser"
1,0,"NY","Black","$75,000+","Female","45-64","college graduate","April","2012","Kaiser"
0,NA,"CA","White","less than $20,000","Female","30-44","some college","April","2012","Kaiser"
0,1,"NY","White","$75,000+","Male","45-64","postgraduate","April","2012","Kaiser"
0,1,"KS","White","$75,000+","Male","45-64","less than a high school education","April","2012","Kaiser"
1,0,"AL","White","$75,000+","Male","65+","postgraduate","April","2012","Kaiser"
1,0,"KY","White","$75,000+","Male","45-64","postgraduate","April","2012","Kaiser"
1,0,"MN","White","$20,000-$40,000","Male","45-64","college graduate","April","2012","Kaiser"
0,0,"CA","Black","less than $20,000","Male","18-29","some college","April","2012","Kaiser"
0,1,"KS","White","$40,000-$75,000","Male","45-64","postgraduate","April","2012","Kaiser"
0,1,"WA","White","$20,000-$40,000","Male","30-44","some college","April","2012","Kaiser"
1,0,"CA","White","$75,000+","Male","45-64","some college","April","2012","Kaiser"
NA,0,"MA","White","less than $20,000","Female","30-44","postgraduate","April","2012","Kaiser"
1,0,"MA","White","less than $20,000","Female","65+","some college","April","2012","Kaiser"
0,0,"CA","Hispanic","$40,000-$75,000","Female","30-44","high school graduate","April","2012","Kaiser"
1,NA,"TX","Hispanic","$20,000-$40,000","Female","65+","high school graduate","April","2012","Kaiser"
0,0,"MN","White","less than $20,000","Female","65+","high school graduate","April","2012","Kaiser"
NA,1,"MO","White","$75,000+","Female","45-64","high school graduate","April","2012","Kaiser"
1,0,"AL","Black",NA,"Male","65+",NA,"April","2012","Kaiser"
0,1,"AL","White","less than $20,000","Female","65+","less than a high school education","April","2012","Kaiser"
1,0,"MA","White","$40,000-$75,000","Female","30-44","college graduate","April","2012","Kaiser"
1,0,"RI","White","$40,000-$75,000","Female","45-64","college graduate","April","2012","Kaiser"
0,0,"MA","White","$75,000+","Male","45-64","college graduate","April","2012","Kaiser"
1,0,"PA","Black","$40,000-$75,000","Female","45-64","postgraduate","April","2012","Kaiser"
0,0,"NY","White","less than $20,000","Male","65+","some college","April","2012","Kaiser"
0,0,"IN","White","less than $20,000","Female","45-64","some college","April","2012","Kaiser"
0,1,"NJ","White","$20,000-$40,000","Female","45-64","some college","April","2012","Kaiser"
0,0,"TN","White","less than $20,000","Male","45-64","college graduate","April","2012","Kaiser"
0,1,"MO",NA,"$40,000-$75,000","Male","65+","less than a high school education","April","2012","Kaiser"
1,0,"MO","White","$75,000+","Male","18-29","college graduate","April","2012","Kaiser"
1,NA,"IA","White",NA,"Female","65+","high school graduate","April","2012","Kaiser"
0,1,"ND","White","$20,000-$40,000","Male","65+","high school graduate","April","2012","Kaiser"
0,0,"AL","Other","$40,000-$75,000","Female","45-64","college graduate","April","2012","Kaiser"
0,NA,"KY","White","less than $20,000","Male","45-64","high school graduate","April","2012","Kaiser"
0,0,"AL","Black","less than $20,000","Male","30-44","high school graduate","April","2012","Kaiser"
0,1,"NY","White","$20,000-$40,000","Male","30-44","some college","April","2012","Kaiser"
1,1,"NJ","White","$40,000-$75,000","Female","45-64","high school graduate","April","2012","Kaiser"
0,0,"NY","White","$75,000+","Male","45-64","some college","April","2012","Kaiser"
1,0,"NJ","White","$75,000+","Female","45-64","high school graduate","April","2012","Kaiser"
0,1,"PA","White","$40,000-$75,000","Male","65+","high school graduate","April","2012","Kaiser"
1,0,"NY","White","$40,000-$75,000","Male","65+","college graduate","April","2012","Kaiser"
NA,0,"PA","White","$20,000-$40,000","Female","65+","less than a high school education","April","2012","Kaiser"
1,0,"NY","White","$20,000-$40,000","Female","45-64","college graduate","April","2012","Kaiser"
1,0,"OH","White","$40,000-$75,000","Male","45-64","some college","April","2012","Kaiser"
0,0,"VA","White","less than $20,000","Female","65+","less than a high school education","April","2012","Kaiser"
NA,1,"MS","White","less than $20,000","Male","18-29","high school graduate","April","2012","Kaiser"
1,0,"NY",NA,"less than $20,000","Male","45-64","high school graduate","April","2012","Kaiser"
NA,0,"MO","White","less than $20,000","Male","30-44","high school graduate","April","2012","Kaiser"
1,0,"IL","White","$75,000+","Female","65+","postgraduate","April","2012","Kaiser"
1,0,"MN","White","$75,000+","Male","45-64","college graduate","April","2012","Kaiser"
1,1,"MN","White","$40,000-$75,000","Female","18-29","some college","April","2012","Kaiser"
NA,0,"CA","Hispanic","$20,000-$40,000","Male","18-29","high school graduate","April","2012","Kaiser"
0,0,"PA","White",NA,"Male","30-44","college graduate","April","2012","Kaiser"
NA,0,"NM","Hispanic","$40,000-$75,000","Male","18-29","high school graduate","April","2012","Kaiser"
1,1,"IL","Black","$20,000-$40,000","Female","18-29","college graduate","April","2012","Kaiser"
1,0,"TN","White","$20,000-$40,000","Female","18-29","high school graduate","April","2012","Kaiser"
1,0,"OH","Black","$75,000+","Male","45-64","high school graduate","April","2012","Kaiser"
1,0,"KS","White","$20,000-$40,000","Male","18-29","some college","April","2012","Kaiser"
NA,0,"OH","Black",NA,"Female","30-44","high school graduate","April","2012","Kaiser"
1,0,"NY","White","less than $20,000","Male","18-29","some college","April","2012","Kaiser"
1,0,"NY","White","$75,000+","Female","18-29","college graduate","April","2012","Kaiser"
1,0,"MI","Black","$40,000-$75,000","Male","45-64","less than a high school education","April","2012","Kaiser"
1,1,"NE","White","less than $20,000","Male","45-64","high school graduate","April","2012","Kaiser"
0,1,"LA","White","$75,000+","Female","30-44","some college","April","2012","Kaiser"
0,0,"NJ","White","$40,000-$75,000","Male","65+","high school graduate","April","2012","Kaiser"
0,0,"TX","White","$75,000+","Female","45-64","postgraduate","April","2012","Kaiser"
NA,0,"WA","White","$40,000-$75,000","Male","18-29","high school graduate","April","2012","Kaiser"
1,0,"PA","White","$75,000+","Female","45-64","college graduate","April","2012","Kaiser"
0,0,"FL","White","$75,000+","Male","45-64","college graduate","April","2012","Kaiser"
0,0,"NH","White","$75,000+","Female","30-44","high school graduate","April","2012","Kaiser"
0,1,"TX","White",NA,"Female","45-64","college graduate","April","2012","Kaiser"
0,0,"NY","White","$75,000+","Male","18-29","college graduate","April","2012","Kaiser"
1,0,"FL","Black","$75,000+","Male","45-64","postgraduate","April","2012","Kaiser"
NA,1,"PA","White","less than $20,000","Male","45-64","less than a high school education","April","2012","Kaiser"
1,0,"MI","White","$20,000-$40,000","Male","45-64","high school graduate","April","2012","Kaiser"
1,0,"WI","White","$40,000-$75,000","Male","45-64","high school graduate","April","2012","Kaiser"
0,1,"KY","White","$75,000+","Female","45-64","postgraduate","April","2012","Kaiser"
1,0,"MN","White","$40,000-$75,000","Male","18-29","some college","April","2012","Kaiser"
NA,1,"MN","White","$75,000+","Male","45-64","college graduate","April","2012","Kaiser"
1,0,"CA","White","$40,000-$75,000","Male","30-44","college graduate","April","2012","Kaiser"
1,0,"CA","Black","$40,000-$75,000","Female","45-64","some college","April","2012","Kaiser"
0,1,"UT","White","$20,000-$40,000","Male","30-44","some college","April","2012","Kaiser"
1,0,"AZ","White","$75,000+","Male","45-64","postgraduate","April","2012","Kaiser"
1,0,"WA",NA,"$40,000-$75,000","Female","45-64","postgraduate","April","2012","Kaiser"
1,0,"UT","White","$75,000+","Female","18-29","some college","April","2012","Kaiser"
0,0,"AK","Other","$40,000-$75,000","Male","45-64","high school graduate","April","2012","Kaiser"
1,0,"OR","Hispanic","$40,000-$75,000","Male","30-44","college graduate","April","2012","Kaiser"
NA,1,"TX","White","less than $20,000","Male","18-29","high school graduate","April","2012","Kaiser"
0,1,"CA","White","$40,000-$75,000","Male","45-64","high school graduate","April","2012","Kaiser"
NA,0,"CO","Hispanic","$20,000-$40,000","Female","65+","less than a high school education","April","2012","Kaiser"
1,0,"UT","White","$75,000+","Female","45-64","postgraduate","April","2012","Kaiser"
1,1,"CA","White","$75,000+","Male","45-64","college graduate","April","2012","Kaiser"
1,0,"WA","White","$40,000-$75,000","Male","45-64","postgraduate","April","2012","Kaiser"
0,0,"CA","Hispanic","$75,000+","Male","30-44","less than a high school education","April","2012","Kaiser"
1,0,"CA","Black","$75,000+","Female","30-44","postgraduate","April","2012","Kaiser"
1,0,"HI","White",NA,"Male","30-44","college graduate","April","2012","Kaiser"
0,0,"CA","White","$75,000+","Male","45-64","some college","April","2012","Kaiser"
1,0,"CA","White","$75,000+","Male","45-64","postgraduate","April","2012","Kaiser"
1,0,"CA","White","less than $20,000","Female","18-29","high school graduate","April","2012","Kaiser"
0,0,"CA","White","$75,000+","Male","30-44","college graduate","April","2012","Kaiser"
NA,0,"CA","Black","$75,000+","Male","30-44","some college","April","2012","Kaiser"
0,0,"MT","White","$40,000-$75,000","Male","45-64","college graduate","April","2012","Kaiser"
1,0,"MT","White","$75,000+","Female","30-44","college graduate","April","2012","Kaiser"
0,1,"MO","White","$75,000+","Male","45-64","high school graduate","April","2012","Kaiser"
0,1,"FL","White","$40,000-$75,000","Male","65+","college graduate","April","2012","Kaiser"
1,0,"IN","White","$40,000-$75,000","Male","45-64","high school graduate","April","2012","Kaiser"
NA,0,"MO","White",NA,"Female","45-64","less than a high school education","April","2012","Kaiser"
1,NA,"IL","White","$20,000-$40,000","Female","65+","postgraduate","April","2012","Kaiser"
NA,0,"KY","White","$20,000-$40,000","Male","30-44","some college","April","2012","Kaiser"
NA,0,"PA","White","$40,000-$75,000","Male","30-44","college graduate","April","2012","Kaiser"
1,1,"OH","Hispanic","less than $20,000","Male","30-44","some college","April","2012","Kaiser"
1,0,"NY",NA,NA,"Female","30-44","college graduate","April","2012","Kaiser"
0,0,"TX","White","$20,000-$40,000","Female","30-44","college graduate","April","2012","Kaiser"
0,0,"IL","White","$40,000-$75,000","Female","45-64","high school graduate","April","2012","Kaiser"
0,0,"OH","White","less than $20,000","Male","18-29","some college","April","2012","Kaiser"
0,1,"PA","White",NA,"Male","45-64","postgraduate","April","2012","Kaiser"
0,1,"TX","White","$40,000-$75,000","Female","45-64","postgraduate","April","2012","Kaiser"
0,0,"NJ","White","$75,000+","Male","65+","high school graduate","April","2012","Kaiser"
0,0,"MI","White","$20,000-$40,000","Female","45-64","high school graduate","April","2012","Kaiser"
1,0,"NY","White","$75,000+","Female","30-44","some college","April","2012","Kaiser"
1,0,"NY","White","$40,000-$75,000","Female","45-64","postgraduate","April","2012","Kaiser"
0,0,"MI","White","less than $20,000","Male","45-64","less than a high school education","April","2012","Kaiser"
0,0,"OH","Black","less than $20,000","Female","65+","less than a high school education","April","2012","Kaiser"
0,0,"NY","White","$75,000+","Female","30-44","college graduate","April","2012","Kaiser"
1,NA,"MI",NA,NA,"Male",NA,NA,"April","2012","Kaiser"
0,1,"MO","White","$75,000+","Male","45-64","some college","April","2012","Kaiser"
0,0,"IN","White",NA,"Female","45-64","college graduate","April","2012","Kaiser"
1,0,"NJ","White","$75,000+","Male","45-64","college graduate","April","2012","Kaiser"
1,0,"NY","Black","$40,000-$75,000","Female","18-29","high school graduate","April","2012","Kaiser"
1,1,"MO","White","$20,000-$40,000","Male","18-29","high school graduate","April","2012","Kaiser"
0,0,"MA","Hispanic","$40,000-$75,000","Male","30-44","high school graduate","April","2012","Kaiser"
NA,0,"TX","White","less than $20,000","Female","18-29","high school graduate","April","2012","Kaiser"
NA,0,"FL","Black","$40,000-$75,000","Female","18-29","college graduate","April","2012","Kaiser"
0,1,"NY","White","$75,000+","Male","65+","less than a high school education","April","2012","Kaiser"
0,0,"NC","White","$40,000-$75,000","Male","65+","postgraduate","April","2012","Kaiser"
1,0,"NC","White","$40,000-$75,000","Male","30-44","some college","April","2012","Kaiser"
1,0,"GA","Black","$40,000-$75,000","Male","30-44","less than a high school education","April","2012","Kaiser"
0,1,"NC","White","less than $20,000","Male","30-44","high school graduate","April","2012","Kaiser"
0,0,"GA","White","less than $20,000","Female","18-29","high school graduate","April","2012","Kaiser"
0,0,"AL","White","$75,000+","Female","30-44","college graduate","April","2012","Kaiser"
NA,0,"GA","White","$20,000-$40,000","Female","45-64","high school graduate","April","2012","Kaiser"
0,1,"MD","White","$40,000-$75,000","Male","45-64","high school graduate","April","2012","Kaiser"
0,1,"TX","White","less than $20,000","Male","45-64","high school graduate","April","2012","Kaiser"
0,1,"AR","White","$75,000+","Male","45-64","college graduate","April","2012","Kaiser"
1,0,"FL","Black","$20,000-$40,000","Male","30-44","college graduate","April","2012","Kaiser"
0,1,"KY","White","$40,000-$75,000","Female","18-29","high school graduate","April","2012","Kaiser"
1,0,"FL","White","$20,000-$40,000","Male","30-44","some college","April","2012","Kaiser"
1,0,"GA","Black","$20,000-$40,000","Male","30-44","some college","April","2012","Kaiser"
0,NA,"NC","White","$40,000-$75,000","Female","45-64","college graduate","April","2012","Kaiser"
1,0,"LA","Black","$75,000+","Female","45-64","college graduate","April","2012","Kaiser"
NA,0,"FL","Black","$20,000-$40,000","Male","45-64","high school graduate","April","2012","Kaiser"
NA,NA,"FL","White","$40,000-$75,000","Male","18-29","less than a high school education","April","2012","Kaiser"
1,0,"CA","White","less than $20,000","Female","45-64","some college","April","2012","Kaiser"
NA,0,"MD","Black",NA,"Male","30-44","high school graduate","April","2012","Kaiser"
0,1,"TX","Hispanic","$40,000-$75,000","Male","18-29","some college","April","2012","Kaiser"
0,1,"VA","Other","$40,000-$75,000","Male","30-44","college graduate","April","2012","Kaiser"
1,0,"FL","Hispanic","$20,000-$40,000","Male","18-29","high school graduate","April","2012","Kaiser"
NA,0,"TN","White","$75,000+","Male","45-64","college graduate","April","2012","Kaiser"
NA,1,"FL","Black","less than $20,000","Male","65+","less than a high school education","April","2012","Kaiser"
1,NA,"CA",NA,NA,"Male",NA,NA,"April","2012","Kaiser"
0,NA,"LA","White","$40,000-$75,000","Male","18-29","less than a high school education","April","2012","Kaiser"
NA,NA,"TX","White","less than $20,000","Female","30-44","some college","April","2012","Kaiser"
0,NA,"KY","White","$20,000-$40,000","Male","30-44","high school graduate","April","2012","Kaiser"
0,NA,"MS","Hispanic","less than $20,000","Female","18-29","some college","April","2012","Kaiser"
NA,0,"CA","White","$75,000+","Male","45-64","some college","April","2012","Kaiser"
1,0,"CO","White","$75,000+","Female","30-44","college graduate","April","2012","Kaiser"
0,1,"TX","White",NA,"Female","65+","college graduate","April","2012","Kaiser"
NA,NA,"CA","Hispanic",NA,"Female","45-64",NA,"April","2012","Kaiser"
0,0,"ID","White","$40,000-$75,000","Male","65+","high school graduate","April","2012","Kaiser"
0,1,"UT","Other",NA,"Male","30-44","college graduate","April","2012","Kaiser"
NA,0,"CO","White",NA,"Male","65+","some college","April","2012","Kaiser"
1,0,"CA","White","$40,000-$75,000","Female","45-64","college graduate","April","2012","Kaiser"
1,0,"CA","White","$20,000-$40,000","Male","18-29","postgraduate","April","2012","Kaiser"
0,1,"AZ","White","$75,000+","Male","65+","some college","April","2012","Kaiser"
1,0,"AZ","White","less than $20,000","Female","45-64","some college","April","2012","Kaiser"
1,0,"MT","White","$75,000+","Female","45-64","postgraduate","April","2012","Kaiser"
1,0,"CA","Hispanic","$20,000-$40,000","Male","45-64","some college","April","2012","Kaiser"
0,0,"CA","Hispanic",NA,"Male","30-44","postgraduate","April","2012","Kaiser"
1,0,"WA","White","$20,000-$40,000","Female","65+","some college","April","2012","Kaiser"
1,0,"CA","Hispanic","$20,000-$40,000","Female","30-44","some college","April","2012","Kaiser"
1,0,"WA","White","$75,000+","Male","65+","postgraduate","April","2012","Kaiser"
1,NA,"CA","White","$40,000-$75,000","Female","30-44","high school graduate","April","2012","Kaiser"
0,0,"NM","White","$40,000-$75,000","Male","45-64","college graduate","April","2012","Kaiser"
1,0,"OR","Other",NA,"Male","18-29","high school graduate","April","2012","Kaiser"
1,0,"CA","Hispanic","$40,000-$75,000","Female","45-64","high school graduate","April","2012","Kaiser"
0,1,"UT","White","$20,000-$40,000","Female","45-64","some college","April","2012","Kaiser"
0,0,"AK","White","$40,000-$75,000","Male","18-29","college graduate","April","2012","Kaiser"
1,0,"WI","Black","less than $20,000","Male","18-29","some college","April","2012","Kaiser"
1,0,"CA","Hispanic","$20,000-$40,000","Female","45-64","high school graduate","April","2012","Kaiser"
1,0,"OR","White",NA,"Male","45-64","postgraduate","April","2012","Kaiser"
1,0,"CA","White","$75,000+","Male","30-44","college graduate","April","2012","Kaiser"
1,0,"HI","White","$75,000+","Male","30-44","high school graduate","April","2012","Kaiser"
0,1,"ID","White","$75,000+","Female","45-64","postgraduate","April","2012","Kaiser"
1,0,"CA","Other","$75,000+","Female","45-64","some college","April","2012","Kaiser"
0,1,"WA","White","$20,000-$40,000","Male","45-64","college graduate","April","2012","Kaiser"
1,0,"CA","Hispanic","$20,000-$40,000","Female","30-44","high school graduate","April","2012","Kaiser"
NA,0,"NM","Hispanic","less than $20,000","Male","30-44","high school graduate","April","2012","Kaiser"
1,0,"CA","Hispanic","$20,000-$40,000","Female","30-44","high school graduate","April","2012","Kaiser"
1,0,"CA","White","$75,000+","Male","65+","postgraduate","April","2012","Kaiser"
1,0,"CA","Hispanic","less than $20,000","Female","30-44","less than a high school education","April","2012","Kaiser"
0,NA,"TX","White",NA,"Male","45-64","college graduate","April","2012","Kaiser"
1,0,"TX","Hispanic","$20,000-$40,000","Male","30-44","high school graduate","April","2012","Kaiser"
1,0,"KY","Hispanic","$40,000-$75,000","Male","45-64","high school graduate","April","2012","Kaiser"
1,0,"MI","White","$20,000-$40,000","Male","65+","college graduate","April","2012","Kaiser"
1,0,"PA","White","$75,000+","Male","45-64","high school graduate","April","2012","Kaiser"
1,0,"CA","Hispanic","$40,000-$75,000","Female","30-44","high school graduate","April","2012","Kaiser"
1,0,"MI","Hispanic","$20,000-$40,000","Male","45-64","high school graduate","April","2012","Kaiser"
1,0,"CA","Hispanic","$20,000-$40,000","Male","30-44","high school graduate","April","2012","Kaiser"
1,0,"MT","Hispanic","$40,000-$75,000","Female","30-44","high school graduate","April","2012","Kaiser"
1,0,"CA","Hispanic","less than $20,000","Female","30-44","less than a high school education","April","2012","Kaiser"
1,1,"DC","Black","less than $20,000","Female","45-64","less than a high school education","April","2012","Kaiser"
1,0,"CA","Hispanic","$40,000-$75,000","Female","18-29","high school graduate","April","2012","Kaiser"
0,1,"SC","White","$40,000-$75,000","Male","45-64","college graduate","April","2012","Kaiser"
1,0,"AL","Black","less than $20,000","Female","45-64","some college","April","2012","Kaiser"
0,1,"AR","White","$75,000+","Male","45-64","college graduate","April","2012","Kaiser"
